intercept,BAS_AR,서비스업매출월평균변화량,아파트시세변화_차분평균,소매업매출월평균변화량,외식업매출비율,근린생활시설 비율,단독주택 비율,x,y,BAS_ID
121.80069357399125,-4.194731032894158,6.36756794437331e-07,-0.01742020553063367,4.834718967486646e-08,-12.863512333925186,0.023809628483205024,0.8587441339348503,126.7365898540276,37.48621821910901,21427
120.19582049043007,-20.465105643435123,5.46067850497528e-07,0.006196498074184731,5.730958749786958e-07,-17.158093220968382,-0.028268078832531948,0.860055759586384,126.717177750415,37.48376835344411,21428
120.0449870913247,-18.66484294367406,7.640281791906445e-07,0.005340530286636309,4.97151491712408e-07,-19.25462165363582,-0.03030015001655108,0.8832987421317318,126.72024756764228,37.48294006904674,21429
120.30971250412212,-15.317725401394217,8.317411583856037e-07,0.003918088216645819,3.802062905806337e-07,-19.439198425200033,-0.027351360383502703,0.9053308446912234,126.72278842554158,37.48324345251364,21430
120.60696009014848,-10.230155649098059,9.703445571192258e-07,0.0011237851780415272,2.020794762572431e-07,-18.882263639142064,-0.02138214387888922,0.9289718888966145,126.72638403027585,37.48279103909148,21431
120.03755392821883,-19.399919230833877,7.004419885125431e-07,0.006707126683323097,5.698645423190897e-07,-14.627346408573372,-0.0197748791482035,0.8452885531888081,126.7148430739005,37.48080919841136,21432
120.86166718044123,-17.50486046422651,1.966353140290891e-07,0.009893866338669392,6.012101461872487e-07,-8.598449404071607,0.00023691484493476578,0.8529426471728705,126.70758047376522,37.48169871570618,21433
120.79971707965282,-18.43044818229201,3.030748422039069e-07,0.010673447376244406,6.564050760715821e-07,-6.632558745476741,-0.0013837822580693854,0.8619059166967303,126.70501865787928,37.478362591715,21434
120.51745390620707,-18.88852111594649,5.154441423178148e-07,0.00642213463512154,6.31121987889875e-07,-8.797560272692095,-0.006913012070606059,0.8568206677537622,126.7085079976983,37.47817386366074,21435
120.38831828412202,-18.520844614765235,6.819608521821314e-07,0.007451430045037363,6.624885845795851e-07,-7.711420398786855,-0.007130532612761295,0.8614415050321487,126.70721419994298,37.47468659381059,21436
120.36461264080009,-20.065398135325623,4.896357190412656e-07,0.010626281688974054,7.118207714740443e-07,-5.740555763478571,-0.0018146192548327555,0.8601243826728254,126.70397172235378,37.47318102192242,21437
120.11870101723696,-19.80897099329476,7.804971509945647e-07,0.008528365552159045,6.856715120310167e-07,-7.060507965523875,-0.005428736601607698,0.8574596300685802,126.70643758842904,37.47198263683672,21438
119.97099477747327,-21.469153352633185,6.296204979973712e-07,0.012666128735608496,7.034196753630142e-07,-5.823887979750696,0.0007075323686164814,0.8517524212017635,126.70483955450528,37.469765617336265,21439
121.29826781351484,-14.191751443471862,-3.5666453898452055e-08,0.01699232995006245,5.730543581087184e-07,-7.371193767213987,0.01225245241489438,0.8551945824404131,126.70578803824107,37.48380875851737,21440
