,대지위치,건물명,연면적,주용도코드,주용도코드명,사용승인일
12742,인천광역시 부평구 십정동 400-38번지,,266.5,03000,제1종근린생활시설,19870703.0
12743,인천광역시 부평구 십정동 400-39번지,,1457.94,03000,제1종근린생활시설,19881018.0
12744,인천광역시 부평구 십정동 400-3번지,,642.45,01000,단독주택,19970320.0
12745,인천광역시 부평구 십정동 400-41번지,,280.77,01000,단독주택,19890211.0
12746,인천광역시 부평구 십정동 400-42번지,,280.77,01000,단독주택,19880909.0
12747,인천광역시 부평구 십정동 400-43번지,,213.14,01000,단독주택,19880824.0
12748,인천광역시 부평구 십정동 400-45번지,,206.13,01000,단독주택,19870926.0
12749,인천광역시 부평구 십정동 400-45번지,,2.16,01000,단독주택,19870926.0
12750,인천광역시 부평구 십정동 400-46번지,,246.1,01000,단독주택,19880906.0
12751,인천광역시 부평구 십정동 400-47번지,,253.62,01000,단독주택,19890607.0
12752,인천광역시 부평구 십정동 400-48번지,,291.12,01000,단독주택,19890626.0
12753,인천광역시 부평구 십정동 400-4번지,,249.9,01000,단독주택,19880916.0
12754,인천광역시 부평구 십정동 400-51번지,,216.875,01000,단독주택,19901119.0
12755,인천광역시 부평구 십정동 400-52번지,,327.78,01000,단독주택,19900226.0
12756,인천광역시 부평구 십정동 400-53번지,,253.71,01000,단독주택,19890721.0
12757,인천광역시 부평구 십정동 400-54번지,,255.92,01000,단독주택,19900423.0
12758,인천광역시 부평구 십정동 400-55번지,,263.68,01000,단독주택,19900424.0
12759,인천광역시 부평구 십정동 400-56번지,,234.94,01000,단독주택,19900106.0
12760,인천광역시 부평구 십정동 400-57번지,,611.535,04000,제2종근린생활시설,19920321.0
12761,인천광역시 부평구 십정동 400-59번지,,691.44,04000,제2종근린생활시설,19901227.0
12762,인천광역시 부평구 십정동 400-5번지,,296.9,01000,단독주택,19861212.0
12763,인천광역시 부평구 십정동 400-60번지,대풍아트맨션 2동,519.03,02000,공동주택,20021221.0
12764,인천광역시 부평구 십정동 400-6번지,,296.9,01000,단독주택,19861212.0
12765,인천광역시 부평구 십정동 400-7번지,,495.87,01000,단독주택,19970905.0
12766,인천광역시 부평구 십정동 400-8번지,가람플러스빌,648.34,02000,공동주택,20021031.0
12767,인천광역시 부평구 십정동 400-9번지,,292.08,01000,단독주택,19881130.0
12768,인천광역시 부평구 십정동 400번지,에덴주택,653.4,02000,공동주택,20020124.0
12769,인천광역시 부평구 십정동 401-10번지,대승행복주택,612.57,02000,공동주택,20190801.0
12770,인천광역시 부평구 십정동 401-11번지,금국빌라,659.9,02000,공동주택,19930716.0
12771,인천광역시 부평구 십정동 401-11번지,,249.92,01000,단독주택,19751010.0
12772,인천광역시 부평구 십정동 401-12번지,강산빌라,656.73,02000,공동주택,19930803.0
12773,인천광역시 부평구 십정동 401-13번지,,190.84,01000,단독주택,19861224.0
12774,인천광역시 부평구 십정동 401-13번지,,2.23,01000,단독주택,19861224.0
12775,인천광역시 부평구 십정동 401-14번지,,504.17,01000,단독주택,20011206.0
12776,인천광역시 부평구 십정동 401-15번지,LG맨션,589.3,02000,공동주택,20020125.0
12777,인천광역시 부평구 십정동 401-16번지,LG맨션,621.02,02000,공동주택,20020125.0
12778,인천광역시 부평구 십정동 401-17번지,두산홈타운,556.14,02000,공동주택,20020125.0
12779,인천광역시 부평구 십정동 401-18번지,두산홈타운,556.14,02000,공동주택,20020128.0
12780,인천광역시 부평구 십정동 401-19번지,,183.52,02000,공동주택,20090106.0
12781,인천광역시 부평구 십정동 401-1번지,,292.07,01000,단독주택,19890304.0
12782,인천광역시 부평구 십정동 401-1번지,,2.0,01000,단독주택,19890304.0
12783,인천광역시 부평구 십정동 401-20번지,,249.36,01000,단독주택,19880203.0
12784,인천광역시 부평구 십정동 401-22번지,,195.62,01000,단독주택,19861224.0
12785,인천광역시 부평구 십정동 401-23번지,,1.44,02000,공동주택,19860731.0
12786,인천광역시 부평구 십정동 401-23번지,,136.12,02000,공동주택,19860731.0
12787,인천광역시 부평구 십정동 401-24번지,,2.8,01000,단독주택,19861220.0
12788,인천광역시 부평구 십정동 401-24번지,,191.41,01000,단독주택,19861220.0
12789,인천광역시 부평구 십정동 401-25번지,,1.0,03000,제1종근린생활시설,19871006.0
12790,인천광역시 부평구 십정동 401-25번지,,189.46,01000,단독주택,19871006.0
12791,인천광역시 부평구 십정동 401-26번지,,173.04,01000,단독주택,19871112.0
12792,인천광역시 부평구 십정동 401-26번지,,2.0,01000,단독주택,19871112.0
12794,인천광역시 부평구 십정동 401-28번지,,375.7,01000,단독주택,19880706.0
12795,인천광역시 부평구 십정동 401-2번지,,659.22,01000,단독주택,19981015.0
12796,인천광역시 부평구 십정동 401-30번지,,289.4,01000,단독주택,19900428.0
12797,인천광역시 부평구 십정동 401-30번지,,2.0,01000,단독주택,19900428.0
12798,인천광역시 부평구 십정동 401-31번지,,251.13,01000,단독주택,19911029.0
12799,인천광역시 부평구 십정동 401-3번지,진흥주택,658.19,01000,단독주택,19981226.0
12800,인천광역시 부평구 십정동 401-4번지,,49.504,01000,단독주택,19691017.0
12801,인천광역시 부평구 십정동 401-4번지,삼성그린빌라,658.11,02000,공동주택,20020125.0
12802,인천광역시 부평구 십정동 401-5번지,두산홈타운,592.35,02000,공동주택,20020107.0
12803,인천광역시 부평구 십정동 401-6번지,두산홈타운,587.63,02000,공동주택,20020107.0
12804,인천광역시 부평구 십정동 401-7번지,LG맨션,598.95,02000,공동주택,20020125.0
12805,인천광역시 부평구 십정동 401-8번지,,338.22,01000,단독주택,19920116.0
12806,인천광역시 부평구 십정동 401-9번지,웅빈하이츠4차,653.45,02000,공동주택,20001017.0
12807,인천광역시 부평구 십정동 401번지,,0.81,01000,단독주택,19880118.0
12808,인천광역시 부평구 십정동 401번지,,305.79,01000,단독주택,19880118.0
12809,인천광역시 부평구 십정동 402-11번지,세레니티힐,4315.71,14000,업무시설,20170202.0
12810,인천광역시 부평구 십정동 402-12번지,원하우스,498.88,01000,단독주택,20191004.0
12811,인천광역시 부평구 십정동 402-15번지,,312.97,02000,공동주택,19870429.0
12812,인천광역시 부평구 십정동 402-15번지,,265.08,02000,공동주택,19870429.0
12815,인천광역시 부평구 십정동 402-1번지,,119.5,03000,제1종근린생활시설,19940721.0
12816,인천광역시 부평구 십정동 402-20번지,,380.52,02000,공동주택,19910504.0
12817,인천광역시 부평구 십정동 402-20번지,,410.64,02000,공동주택,19910504.0
12818,인천광역시 부평구 십정동 402-21번지,,319.8,04000,제2종근린생활시설,19861218.0
12819,인천광역시 부평구 십정동 402-22번지,동민탑아파트,786.95,02000,공동주택,20030110.0
12820,인천광역시 부평구 십정동 402-23번지,대동오피스텔,1226.31,14000,업무시설,20040819.0
12821,인천광역시 부평구 십정동 402-24번지,청담오피스텔,1403.66,14000,업무시설,20030819.0
12824,인천광역시 부평구 십정동 402-27번지,,657.32,02000,공동주택,19930611.0
12825,인천광역시 부평구 십정동 402-29번지,,493.87,04000,제2종근린생활시설,20010619.0
12826,인천광역시 부평구 십정동 402-2번지,,433.87,04000,제2종근린생활시설,19890102.0
12827,인천광역시 부평구 십정동 402-30번지,,395.82,01000,단독주택,20000907.0
12828,인천광역시 부평구 십정동 402-31번지,,477.79,03000,제1종근린생활시설,19861115.0
12829,인천광역시 부평구 십정동 402-33번지,,53.76,04000,제2종근린생활시설,20080109.0
12830,인천광역시 부평구 십정동 402-33번지,,12.12,04000,제2종근린생활시설,19850114.0
12831,인천광역시 부평구 십정동 402-33번지,,389.625,04000,제2종근린생활시설,19850114.0
12834,인천광역시 부평구 십정동 402-3번지,,1.98,04000,제2종근린생활시설,19880517.0
12835,인천광역시 부평구 십정동 402-3번지,,173.08,04000,제2종근린생활시설,19880517.0
12836,인천광역시 부평구 십정동 402-41번지,,820.44,04000,제2종근린생활시설,19850320.0
12837,인천광역시 부평구 십정동 402-43번지,,196.44,01000,단독주택,19800209.0
12838,인천광역시 부평구 십정동 402-43번지,,712.26,04000,제2종근린생활시설,19850726.0
12839,인천광역시 부평구 십정동 402-45번지,,127.63,04000,제2종근린생활시설,19771104.0
12840,인천광역시 부평구 십정동 402-45번지,,4.5,04000,제2종근린생활시설,19771104.0
12841,인천광역시 부평구 십정동 402-46번지,,139.48,04000,제2종근린생활시설,19920709.0
12842,인천광역시 부평구 십정동 402-46번지,,0.99,04000,제2종근린생활시설,19920709.0
12843,인천광역시 부평구 십정동 402-47번지,,814.82,01000,단독주택,20000701.0
12844,인천광역시 부평구 십정동 402-48번지,,111.96,04000,제2종근린생활시설,20020522.0
12846,인천광역시 부평구 십정동 402-4번지,,445.39,01000,단독주택,19850930.0
12847,인천광역시 부평구 십정동 402-50번지,,788.34,04000,제2종근린생활시설,19860804.0
12848,인천광역시 부평구 십정동 402-53번지,,454.46,04000,제2종근린생활시설,19911230.0
12849,인천광역시 부평구 십정동 402-54번지,,462.96,04000,제2종근린생활시설,19850810.0
12850,인천광역시 부평구 십정동 402-56번지,,1352.43,03000,제1종근린생활시설,19850903.0
12851,인천광역시 부평구 십정동 402-57번지,에버그린아파트,1556.54,02000,공동주택,20100702.0
12852,인천광역시 부평구 십정동 402-58번지,,845.63,04000,제2종근린생활시설,20031205.0
12853,인천광역시 부평구 십정동 402-59번지,청담빌딩,1318.92,04000,제2종근린생활시설,20070419.0
12854,인천광역시 부평구 십정동 402-5번지,,513.88,01000,단독주택,20021109.0
12855,인천광역시 부평구 십정동 402-60번지,경선오피스텔,1020.6,14000,업무시설,20041007.0
12856,인천광역시 부평구 십정동 402-61번지,,448.605,02000,공동주택,19941210.0
12860,인천광역시 부평구 십정동 402-65번지,,332.94,01000,단독주택,19850520.0
12861,인천광역시 부평구 십정동 402-66번지,스타플랙스,2323.79,03000,제1종근린생활시설,20071217.0
12862,인천광역시 부평구 십정동 402-67번지,,130.69,01000,단독주택,19730223.0
12863,인천광역시 부평구 십정동 402-69번지,,413.84,02000,공동주택,19910506.0
12864,인천광역시 부평구 십정동 402-69번지,,366.34,02000,공동주택,19910506.0
12865,인천광역시 부평구 십정동 402-6번지,,3271.98,03000,제1종근린생활시설,19920901.0
12866,인천광역시 부평구 십정동 402-70번지,,489.72,02000,공동주택,19910304.0
12867,인천광역시 부평구 십정동 402-71번지,,445.26,02000,공동주택,19910621.0
12868,인천광역시 부평구 십정동 402-77번지,동민탑아파트,774.19,02000,공동주택,20030114.0
12869,인천광역시 부평구 십정동 402-8번지,,1599.38,04000,제2종근린생활시설,19951201.0
12870,인천광역시 부평구 십정동 402번지,,138.45,03000,제1종근린생활시설,19900928.0
12871,인천광역시 부평구 십정동 402번지,,167.17,01000,단독주택,19790327.0
12872,인천광역시 부평구 십정동 402번지,,0.81,04000,제2종근린생활시설,19900928.0
12873,인천광역시 부평구 십정동 403-10번지,,1754.0,03000,제1종근린생활시설,19881012.0
12874,인천광역시 부평구 십정동 403-13번지,,210.31,01000,단독주택,19881122.0
12875,인천광역시 부평구 십정동 403-14번지,라온팰리스,659.2,04000,제2종근린생활시설,20171128.0
12876,인천광역시 부평구 십정동 403-15번지,,306.08,04000,제2종근린생활시설,19910123.0
12877,인천광역시 부평구 십정동 403-18번지,,210.31,01000,단독주택,19881217.0
12878,인천광역시 부평구 십정동 403-19번지,,210.31,01000,단독주택,19890620.0
12879,인천광역시 부평구 십정동 403-1번지,,887.38,03000,제1종근린생활시설,19910211.0
12880,인천광역시 부평구 십정동 403-20번지,,210.31,01000,단독주택,19881224.0
12881,인천광역시 부평구 십정동 403-21번지,,210.31,01000,단독주택,19890519.0
12882,인천광역시 부평구 십정동 403-26번지,금성아트맨션,648.74,02000,공동주택,20020318.0
12883,인천광역시 부평구 십정동 403-27번지,금성아트맨션,653.26,02000,공동주택,20020320.0
12884,인천광역시 부평구 십정동 403-3번지,,1401.05,04000,제2종근린생활시설,19881115.0
12885,인천광역시 부평구 십정동 403-5번지,,1346.2,04000,제2종근린생활시설,19910803.0
12886,인천광역시 부평구 십정동 403-7번지,,624.8,01000,단독주택,19900918.0
12887,인천광역시 부평구 십정동 403-8번지,동화메디칼,2079.77,03000,제1종근린생활시설,20020521.0
12888,인천광역시 부평구 십정동 403-9번지,,695.5,03000,제1종근린생활시설,19851214.0
12889,인천광역시 부평구 십정동 403번지,,26.45,01000,단독주택,
12890,인천광역시 부평구 십정동 404-10번지,,176.75,01000,단독주택,19850608.0
12891,인천광역시 부평구 십정동 404-11번지,,281.19,02000,공동주택,19860607.0
12892,인천광역시 부평구 십정동 404-12번지,,308.52,01000,단독주택,19881201.0
12893,인천광역시 부평구 십정동 404-13번지,,328.71,02000,공동주택,19860601.0
12894,인천광역시 부평구 십정동 404-14번지,,324.51,02000,공동주택,19860605.0
12895,인천광역시 부평구 십정동 404-16번지,,316.85,01000,단독주택,19890314.0
12896,인천광역시 부평구 십정동 404-17번지,,313.05,01000,단독주택,19881224.0
12897,인천광역시 부평구 십정동 404-18번지,,305.17,01000,단독주택,19890922.0
