ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,ROAD_LT_CU,center_x,center_y
"20091019",정석로의 시작지점에서부터 약 150m 지점에서 왼쪽으로  분기되는 도로,"10",Jeongseok-ro 15beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",십정동 542-27,"1","1551",십정동 460-39,정석로15번길,"4262678",4.00000000,60.00000000,"4","28237","3",60.495,173126.55130,441098.78450
"20091019",정석로의 시작지점에서부터 약 150m 지점에서 왼쪽으로  분기되는 도로,"10",Jeongseok-ro 15beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",십정동 542-27,"1","1147",십정동 460-39,정석로15번길,"4262678",2.00000000,23.00000000,"4","28237","3",23.140,173055.27600,441118.01830
"20091019",정석로의 시작지점에서부터 약 150m 지점에서 왼쪽으로  분기되는 도로,"10",Jeongseok-ro 15beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",십정동 542-27,"1","1553",십정동 460-39,정석로15번길,"4262678",4.00000000,60.00000000,"4","28237","3",60.450,173170.41800,441073.67210
"20091019",정석로의 시작지점에서부터 약 10m 지점에서 왼쪽으로  분기되는 도로,"10",Jeongseok-ro 1beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",십정동 362-1,"0","2042",십정동 362-86,정석로1번길,"4262679",4.00000000,142.00000000,"4","28237","3",142.252,172963.23440,441230.80080
"20091019",주부토로의 시작지점에서부터 약 1000m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 100beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",부평동 18-18,"0","1795",부평동 10-286,주부토로100번길,"4262680",6.00000000,179.00000000,"4","28237","3",179.415,175817.76200,444959.02300
"20091019",주부토로의 시작지점에서부터 약 1040m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 104beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",부평동 18-34,"0","1794",부평동 10-258,주부토로104번길,"4262681",7.00000000,185.00000000,"4","28237","3",185.094,175819.32810,445001.68410
"20091019",주부토로의 시작지점에서부터 약 1450m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 145beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 383-7,"1","2956",갈산동 377,주부토로145번길,"4262682",5.00000000,38.00000000,"4","28237","3",38.424,175623.72640,445465.08220
"20091019",주부토로의 시작지점에서부터 약 1450m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 145beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 383-7,"0","1901",갈산동 377,주부토로145번길,"4262682",11.00000000,266.00000000,"4","28237","3",265.853,175625.27480,445445.77110
"20091019",주부토로의 시작지점에서부터 약 1450m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 145beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 383-7,"1","2957",갈산동 377,주부토로145번길,"4262682",5.00000000,38.00000000,"4","28237","3",38.324,175621.91360,445426.75320
"20091019",주부토로의 시작지점에서부터 약 1460m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 146beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 392-3,"1","1226",갈산동 385-7,주부토로146번길,"4262683",6.00000000,40.00000000,"4","28237","3",39.996,175942.50180,445446.91300
"20091019",주부토로의 시작지점에서부터 약 1460m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 146beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 392-3,"1","1227",갈산동 385-7,주부토로146번길,"4262683",6.00000000,43.00000000,"4","28237","3",43.373,175978.47770,445446.19510
"20091019",주부토로의 시작지점에서부터 약 1460m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 146beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 392-3,"0","1171",갈산동 385-7,주부토로146번길,"4262683",6.00000000,301.00000000,"4","28237","3",301.425,175908.41300,445429.14990
"20091019",주부토로의 시작지점에서부터 약 1460m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 146beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 392-3,"1","1220",갈산동 385-7,주부토로146번길,"4262683",5.00000000,41.00000000,"4","28237","3",40.882,175799.75400,445415.94950
"20091019",주부토로의 시작지점에서부터 약 1460m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 146beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 392-3,"1","1223",갈산동 385-7,주부토로146번길,"4262683",5.00000000,28.00000000,"4","28237","3",27.881,175835.71100,445447.99220
"20091019",주부토로의 시작지점에서부터 약 1500m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 150beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 391,"0","1906",갈산동 384,주부토로150번길,"4262684",7.00000000,309.00000000,"4","28237","3",308.716,175913.29500,445500.63400
"20091019",주부토로의 시작지점에서부터 약 1500m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 150beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 391,"1","1224",갈산동 384,주부토로150번길,"4262684",6.00000000,48.00000000,"4","28237","3",48.167,175981.25000,445491.88070
"20091019",주부토로의 시작지점에서부터 약 1500m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 150beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 391,"1","1225",갈산동 384,주부토로150번길,"4262684",5.00000000,42.00000000,"4","28237","3",42.333,175944.82900,445488.00190
"20091019",주부토로의 시작지점에서부터 약 1510m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 151beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000226",갈산동 376,"0","1900",갈산동 377,주부토로151번길,"4262685",11.00000000,267.00000000,"4","28237","3",266.777,175627.22570,445484.30630
"20091019",주부토로의 시작지점에서부터 약 1720m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 172beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 372,"0","1588",갈산동 370-8,주부토로172번길,"4262687",13.00000000,265.00000000,"4","28237","3",265.037,175904.22510,445681.74270
"20091019",주부토로의 시작지점에서부터 약 2190m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 219beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 200-7,"0","2333",갈산동 192,주부토로219번길,"4262688",5.00000000,206.00000000,"4","28237","3",206.253,175680.94210,446223.70920
"20091019",주부토로의 시작지점에서부터 약 2200m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 220beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 200-5,"0","2236",갈산동 243-2,주부토로220번길,"4262689",9.00000000,246.00000000,"4","28237","3",245.999,175885.64130,446131.11280
"20091019",주부토로의 시작지점에서부터 약 220m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 22beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 370-1,"0","132",부평동 360-53,주부토로22번길,"4262690",4.00000000,203.00000000,"4","28237","3",202.593,175728.53100,444126.34870
"20091019",주부토로의 시작지점에서부터 약 220m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 22beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 370-1,"1","136",부평동 360-53,주부토로22번길,"4262690",1.00000000,41.00000000,"4","28237","3",41.231,175684.49410,444152.50210
"20091019",주부토로의 시작지점에서부터 약 220m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 22beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 370-1,"1","137",부평동 360-53,주부토로22번길,"4262690",2.00000000,43.00000000,"4","28237","3",43.307,175706.86880,444183.72870
"20091019",주부토로의 시작지점에서부터 약 220m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 22beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 370-1,"1","134",부평동 360-53,주부토로22번길,"4262690",1.00000000,31.00000000,"4","28237","3",62.278,175662.17720,444162.22540
"20091019",주부토로의 시작지점에서부터 약 220m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 22beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 370-1,"1","133",부평동 360-53,주부토로22번길,"4262690",1.00000000,38.00000000,"4","28237","3",62.622,175686.43710,444130.85150
"20091019",주부토로의 시작지점에서부터 약 220m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 22beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 370-1,"1","138",부평동 360-53,주부토로22번길,"4262690",6.00000000,74.00000000,"4","28237","3",74.456,175797.42000,444083.66340
"20091019",주부토로의 시작지점에서부터 약 2350m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 235beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 171,"0","1591",갈산동 171,주부토로235번길,"4262691",7.00000000,176.00000000,"4","28237","3",175.847,175725.69170,446360.57180
"20091019",주부토로의 시작지점에서부터 약 2490m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 249beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 170-17,"0","2743",갈산동 192,주부토로249번길,"4262692",8.00000000,377.00000000,"4","28237","3",377.132,175662.81410,446402.21770
"20091019",주부토로의 시작지점에서부터 약 2520m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 252beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 91-6,"0","498",갈산동 90-1,주부토로252번길,"4262693",6.00000000,237.00000000,"4","28237","3",237.077,175964.07220,446467.08640
"20091019",주부토로의 시작지점에서부터 약 2620m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 262beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"1","2691",갈산동 6-2,주부토로262번길,"4262694",4.00000000,95.00000000,"4","28237","3",95.314,176090.43370,446635.47970
"20091019",주부토로의 시작지점에서부터 약 2620m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 262beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"1","674",갈산동 6-2,주부토로262번길,"4262694",1.00000000,25.00000000,"4","28237","3",25.259,175937.93010,446568.91940
"20091019",주부토로의 시작지점에서부터 약 2620m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 262beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"0","1593",갈산동 6-2,주부토로262번길,"4262694",4.00000000,258.00000000,"4","28237","3",257.751,176003.87090,446588.07150
"20091019",주부토로의 시작지점에서부터 약 2620m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 262beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"1","349",갈산동 6-2,주부토로262번길,"4262694",6.00000000,151.00000000,"4","28237","3",151.375,176008.69040,446638.28490
"20091019",주부토로의 시작지점에서부터 약 2620m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 262beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"1","352",갈산동 6-2,주부토로262번길,"4262694",2.00000000,36.00000000,"4","28237","3",35.814,176066.59700,446576.94040
"20091019",주부토로의 시작지점에서부터 약 2770m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 277beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"1","2756",갈산동 128-3,주부토로277번길,"4262695",6.00000000,92.00000000,"4","28237","3",92.167,175838.44830,446736.46820
"20091019",주부토로의 시작지점에서부터 약 2770m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 277beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-2,"0","191",갈산동 128-3,주부토로277번길,"4262695",5.00000000,248.00000000,"4","28237","3",247.968,175827.97070,446760.49860
"20091019",주부토로의 시작지점에서부터 약 2800m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 280beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 67-2,"1","432",갈산동 28-13,주부토로280번길,"4262696",4.00000000,39.00000000,"4","28237","3",38.594,176060.58780,446694.54910
"20091019",주부토로의 시작지점에서부터 약 2800m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 280beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 67-2,"1","2941",갈산동 28-13,주부토로280번길,"4262696",4.00000000,54.00000000,"4","28237","3",53.569,176041.45720,446690.55600
"20091019",주부토로의 시작지점에서부터 약 2800m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 280beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 67-2,"0","1594",갈산동 28-13,주부토로280번길,"4262696",7.00000000,190.00000000,"4","28237","3",189.813,176046.92390,446716.19530
"20091019",주부토로의 시작지점에서부터 약 3060m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 306beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",갈산동 6-24,"0","1313",갈산동 6-37,주부토로306번길,"4262697",4.00000000,135.00000000,"4","28237","3",134.806,176131.48610,446916.56990
"20091019",주부토로의 시작지점에서부터 약 320m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 32beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 372-45,"0","2159",부평동 252-29,주부토로32번길,"4262698",7.00000000,169.00000000,"4","28237","3",168.551,175768.20180,444297.39120
"20091019",주부토로의 시작지점에서부터 약 460m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 46beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 415-9,"0","2394",부평동 397-14,주부토로46번길,"4262699",5.00000000,341.00000000,"4","28237","3",340.985,175865.56100,444417.39640
"20091019",주부토로의 시작지점에서부터 약 560m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 56beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 415-3,"1","1292",부평동 409-1,주부토로56번길,"4262700",6.00000000,50.00000000,"4","28237","3",50.106,175834.91690,444561.19610
"20091019",주부토로의 시작지점에서부터 약 560m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 56beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 415-3,"1","1290",부평동 409-1,주부토로56번길,"4262700",6.00000000,50.00000000,"4","28237","3",50.332,175798.89410,444564.35910
"20091019",주부토로의 시작지점에서부터 약 560m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 56beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 415-3,"0","19",부평동 409-1,주부토로56번길,"4262700",6.00000000,169.00000000,"4","28237","3",168.386,175788.23710,444539.98640
"20091019",주부토로의 시작지점에서부터 약 560m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 56beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 415-3,"1","2396",부평동 409-1,주부토로56번길,"4262700",5.00000000,78.00000000,"4","28237","3",77.895,175793.75930,444500.46720
"20091019",주부토로의 시작지점에서부터 약 560m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 56beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 415-3,"1","2397",부평동 409-1,주부토로56번길,"4262700",6.00000000,77.00000000,"4","28237","3",77.401,175829.40160,444497.68260
"20091019",주부토로의 시작지점에서부터 약 650m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 65beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 434-25,"0","353",부평동 436-15,주부토로65번길,"4262701",6.00000000,239.00000000,"4","28237","3",239.212,175594.33050,444653.60170
"20091019",주부토로의 시작지점에서부터 약 660m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 66beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 406-17,"1","1291",부평동 379-85,주부토로66번길,"4262702",5.00000000,47.00000000,"4","28237","3",46.992,175839.14550,444609.55870
"20091019",주부토로의 시작지점에서부터 약 660m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 66beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 406-17,"1","1288",부평동 379-85,주부토로66번길,"4262702",6.00000000,48.00000000,"4","28237","3",47.545,175934.85030,444601.54330
"20091019",주부토로의 시작지점에서부터 약 660m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 66beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 406-17,"1","1289",부평동 379-85,주부토로66번길,"4262702",6.00000000,46.00000000,"4","28237","3",46.455,175802.99450,444612.57870
"20091019",주부토로의 시작지점에서부터 약 660m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 66beon-gil,"20141031",직권수정(속성변경),"99","20091019","20191126130725",부평동 406-17,"1","780",부평동 379-85,주부토로66번길,"4262702",1.00000000,31.00000000,"4","28237","3",30.859,175969.18090,444607.11090
"20091019",주부토로의 시작지점에서부터 약 660m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 66beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 406-17,"2","1037",부평동 379-85,주부토로66번길,"4262702",1.00000000,18.00000000,"4","28237","3",17.963,175943.15620,444599.33500
"20091019",주부토로의 시작지점에서부터 약 660m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 66beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 406-17,"0","2404",부평동 379-85,주부토로66번길,"4262702",5.00000000,406.00000000,"4","28237","3",406.025,175915.77520,444626.99460
"20091019",주부토로의 시작지점에서부터 약 750m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 75beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 433-5,"1","801",부평동 433-210,주부토로75번길,"4262703",4.00000000,47.00000000,"4","28237","3",46.630,175613.86240,444777.13200
"20091019",주부토로의 시작지점에서부터 약 750m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 75beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 433-5,"0","1916",부평동 433-210,주부토로75번길,"4262703",6.00000000,257.00000000,"4","28237","3",256.755,175592.19400,444755.49730
"20091019",주부토로의 시작지점에서부터 약 810m 지점에서 왼쪽으로  분기되는 도로,"10",Jubuto-ro 81beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 10-1178,"0","1917",부평동 433-66,주부토로81번길,"4262704",6.00000000,266.00000000,"4","28237","3",265.667,175591.61670,444802.36260
"20091019",주부토로의 시작지점에서부터 약 860m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 86beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 13-113,"0","117",부평동 10-366,주부토로86번길,"4262705",5.00000000,282.00000000,"4","28237","3",281.786,175867.60560,444818.51280
"20091019",주부토로의 시작지점에서부터 약 860m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 86beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 13-113,"1","1297",부평동 10-366,주부토로86번길,"4262705",4.00000000,40.00000000,"4","28237","3",40.084,175809.91450,444803.29480
"20091019",주부토로의 시작지점에서부터 약 900m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 90beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 10-329,"0","18",부평동 10-416,주부토로90번길,"4262706",6.00000000,286.00000000,"4","28237","3",285.774,175869.20860,444864.41230
"20091019",주부토로의 시작지점에서부터 약 940m 지점에서 오른쪽으로  분기되는 도로,"10",Jubuto-ro 94beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 16-12,"0","1796",부평동 10-931,주부토로94번길,"4262708",8.00000000,176.00000000,"4","28237","3",175.516,175814.78460,444911.48590
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"1","844",부평동 767-298,창휘로10번길,"4262710",1.00000000,25.00000000,"4","28237","3",25.195,174508.33670,442692.46960
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"0","1286",부평동 767-298,창휘로10번길,"4262710",2.00000000,183.00000000,"4","28237","3",9.080,174537.21850,442647.59180
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"0","1286",부평동 767-298,창휘로10번길,"4262710",2.00000000,183.00000000,"4","28237","3",35.190,174512.65920,442719.54270
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"0","1286",부평동 767-298,창휘로10번길,"4262710",2.00000000,183.00000000,"4","28237","3",68.218,174513.46760,442775.57950
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"0","1286",부평동 767-298,창휘로10번길,"4262710",2.00000000,183.00000000,"4","28237","3",9.699,174519.76270,442810.33860
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"0","1286",부평동 767-298,창휘로10번길,"4262710",2.00000000,183.00000000,"4","28237","3",55.011,174526.39450,442676.91500
"20091019",창휘로의 시작지점에서부터 약 100m 지점에서 오른쪽으로  분기되는 도로,"10",Changhwi-ro 10beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산38-1,"0","1286",부평동 767-298,창휘로10번길,"4262710",2.00000000,183.00000000,"4","28237","3",6.265,174508.04700,442739.74280
"20091019",창휘로의 시작지점에서부터 약 10m 지점에서 왼쪽으로  분기되는 도로,"10",Changhwi-ro 1beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",부평동 산39-1,"0","1725",부평동 181-234,창휘로1번길,"4262711",3.00000000,161.00000000,"4","28237","3",161.399,174445.38700,442601.37800
"20091019",창휘로의 시작지점에서부터 약 250m 지점에서 왼쪽으로  분기되는 도로,"10",Changhwi-ro 25beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",십정동 181-237,"0","1490",십정동 181-233,창휘로25번길,"4262712",3.00000000,138.00000000,"4","28237","3",138.128,174381.40730,442659.27760
"20091019",창휘로의 시작지점에서부터 약 30m 지점에서 왼쪽으로  분기되는 도로,"10",Changhwi-ro 3beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",십정동 181-209,"0","1726",십정동 181-199,창휘로3번길,"4262713",4.00000000,145.00000000,"4","28237","3",145.358,174457.30580,442615.49020
"20091019",청농로의 시작지점에서부터 약 180m 지점에서 오른쪽으로  분기되는 도로,"10",Cheongnong-ro 18beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",청천동 산45-9,"1","2299",청천동 58-27,청농로18번길,"4262714",4.00000000,59.00000000,"4","28237","3",58.638,172603.12660,446883.50190
"20091019",청농로의 시작지점에서부터 약 180m 지점에서 오른쪽으로  분기되는 도로,"10",Cheongnong-ro 18beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",청천동 산45-9,"0","851",청천동 58-27,청농로18번길,"4262714",6.00000000,172.00000000,"4","28237","3",171.638,172601.32190,446901.50350
"20091019",청농로의 시작지점에서부터 약 320m 지점에서 오른쪽으로  분기되는 도로,"10",Cheongnong-ro 32beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",청천동 58-12,"0","2238",청천동 59-39,청농로32번길,"4262715",5.00000000,136.00000000,"4","28237","3",135.890,172500.14280,446799.37620
"20091019",청농로의 시작지점에서부터 약 320m 지점에서 오른쪽으로  분기되는 도로,"10",Cheongnong-ro 32beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",청천동 58-12,"1","1120",청천동 59-39,청농로32번길,"4262715",6.00000000,56.00000000,"4","28237","3",55.932,172482.70940,446816.29210
"20091019",청농로의 시작지점에서부터 약 320m 지점에서 오른쪽으로  분기되는 도로,"10",Cheongnong-ro 32beon-gil,"20141031","광역도로 정비 및 부여사유, 부여방식 정비","90","20091019","20141031000227",청천동 58-12,"1","1193",청천동 59-39,청농로32번길,"4262715",2.00000000,55.00000000,"4","28237","3",55.019,172526.64130,446791.16780
