대지위치,연면적,주용도코드,주용도코드명,사용승인일,건물노후도,address,latitude,longitude
인천광역시 부평구 산곡동 370-200번지,212.16,01000,단독주택,1985-12-14,434,인천광역시 부평구 산곡동 370-200번지,37.4893901,126.7023832
인천광역시 부평구 산곡동 370-203번지,164.64,01000,단독주택,1986-12-15,422,인천광역시 부평구 산곡동 370-203번지,37.4895954,126.7024549
인천광역시 부평구 산곡동 370-207번지,319.32,02000,공동주택,1986-11-14,421,인천광역시 부평구 산곡동 370-207번지,37.4894284,126.702904
인천광역시 부평구 산곡동 370-208번지,319.32,02000,공동주택,1986-11-14,421,인천광역시 부평구 산곡동 370-208번지,37.4893512,126.7028078
인천광역시 부평구 산곡동 370-210번지,325.08,02000,공동주택,1986-11-14,421,인천광역시 부평구 산곡동 370-210번지,37.4891504,126.702854
인천광역시 부평구 산곡동 370-211번지,327.36,02000,공동주택,1987-01-05,417,인천광역시 부평구 산곡동 370-211번지,37.4892331,126.7029748
인천광역시 부평구 산곡동 370-212번지,327.6,02000,공동주택,1987-01-05,417,인천광역시 부평구 산곡동 370-212번지,37.4893073,126.7030822
인천광역시 부평구 산곡동 370-213번지,327.36,02000,공동주택,1987-01-05,417,인천광역시 부평구 산곡동 370-213번지,37.4893748,126.7032211
인천광역시 부평구 산곡동 370-214번지,324.0,02000,공동주택,1987-01-10,417,인천광역시 부평구 산곡동 370-214번지,37.4894633,126.7031405
인천광역시 부평구 산곡동 370-217번지,217.95,01000,단독주택,1986-12-10,422,인천광역시 부평구 산곡동 370-217번지,37.4889219,126.7025932
인천광역시 부평구 산곡동 370-21번지,198.45,01000,단독주택,1994-09-24,325,인천광역시 부평구 산곡동 370-21번지,37.4909624,126.7034285
인천광역시 부평구 산곡동 370-223번지,185.34,01000,단독주택,1986-07-30,423,인천광역시 부평구 산곡동 370-223번지,37.4891388,126.7026324
인천광역시 부평구 산곡동 370-224번지,138.83,01000,단독주택,1986-10-14,420,인천광역시 부평구 산곡동 370-224번지,37.4892066,126.7027459
인천광역시 부평구 산곡동 370-227번지,2.88,03000,제1종근린생활시설,1989-04-25,390,인천광역시 부평구 산곡동 370-227번지,37.4915633,126.7044098
인천광역시 부평구 산곡동 370-229번지,274.038,01000,단독주택,1989-04-27,390,인천광역시 부평구 산곡동 370-229번지,37.4913725,126.7042464
인천광역시 부평구 산곡동 370-229번지,2.88,03000,제1종근린생활시설,1989-04-27,390,인천광역시 부평구 산곡동 370-229번지,37.4913725,126.7042464
인천광역시 부평구 산곡동 370-22번지,275.14,01000,단독주택,1980-01-11,501,인천광역시 부평구 산곡동 370-22번지,37.4907516,126.7032886
인천광역시 부평구 산곡동 370-231번지,232.32,01000,단독주택,1990-05-03,377,인천광역시 부평구 산곡동 370-231번지,37.4888344,126.7011495
인천광역시 부평구 산곡동 370-232번지,296.23,02000,공동주택,1989-12-15,386,인천광역시 부평구 산곡동 370-232번지,37.4886369,126.7016329
인천광역시 부평구 산곡동 370-239번지,237.58,02000,공동주택,1989-12-01,386,인천광역시 부평구 산곡동 370-239번지,37.488549,126.7015489
인천광역시 부평구 산곡동 370-23번지,2.2,01000,단독주택,1990-10-31,372,인천광역시 부평구 산곡동 370-23번지,37.4909345,126.7023574
인천광역시 부평구 산곡동 370-247번지,243.05,02000,공동주택,1989-12-01,386,인천광역시 부평구 산곡동 370-247번지,37.4889013,126.7012581
인천광역시 부평구 산곡동 370-248번지,234.68,02000,공동주택,1989-12-01,386,인천광역시 부평구 산곡동 370-248번지,37.4887301,126.7012222
인천광역시 부평구 산곡동 370-250번지,272.48,02000,공동주택,1989-12-01,386,인천광역시 부평구 산곡동 370-250번지,37.4888277,126.7013684
인천광역시 부평구 산곡동 370-251번지,249.21,02000,공동주택,1989-12-01,386,인천광역시 부평구 산곡동 370-251번지,37.4887847,126.7015279
인천광역시 부평구 산곡동 370-252번지,232.42,02000,공동주택,1989-12-01,386,인천광역시 부평구 산곡동 370-252번지,37.4887196,126.7014343
인천광역시 부평구 산곡동 370-255번지,397.875,04000,제2종근린생활시설,1989-12-15,386,인천광역시 부평구 산곡동 370-255번지,37.4908382,126.7038625
인천광역시 부평구 산곡동 370-256번지,241.11,01000,단독주택,1990-04-14,378,인천광역시 부평구 산곡동 370-256번지,37.49079,126.703958
인천광역시 부평구 산곡동 370-257번지,236.07,01000,단독주택,1990-04-14,378,인천광역시 부평구 산곡동 370-257번지,37.4906554,126.7038507
인천광역시 부평구 산곡동 370-258번지,185.07,01000,단독주택,1990-04-26,378,인천광역시 부평구 산곡동 370-258번지,37.4906535,126.7039807
인천광역시 부평구 산곡동 370-265번지,307.84,02000,공동주택,1991-01-18,369,인천광역시 부평구 산곡동 370-265번지,37.4903343,126.7044717
인천광역시 부평구 산곡동 370-267번지,307.84,02000,공동주택,1991-03-19,367,인천광역시 부평구 산곡동 370-267번지,37.49034,126.7042545
인천광역시 부평구 산곡동 370-268번지,134.01,02000,공동주택,1991-01-18,369,인천광역시 부평구 산곡동 370-268번지,37.4902377,126.7041005
인천광역시 부평구 산곡동 370-270번지,327.24,02000,공동주택,1992-06-02,352,인천광역시 부평구 산곡동 370-270번지,37.4900917,126.7041386
인천광역시 부평구 산곡동 370-276번지,371.28,03000,제1종근린생활시설,1991-02-28,368,인천광역시 부평구 산곡동 370-276번지,37.4908775,126.7036025
인천광역시 부평구 산곡동 370-280번지,327.7,02000,공동주택,1992-03-27,355,인천광역시 부평구 산곡동 370-280번지,37.4887712,126.7021466
인천광역시 부평구 산곡동 370-281번지,177.12,02000,공동주택,1991-12-05,362,인천광역시 부평구 산곡동 370-281번지,37.4886612,126.7020209
인천광역시 부평구 산곡동 370-282번지,659.7,02000,공동주택,2008-07-24,159,인천광역시 부평구 산곡동 370-282번지,37.4885738,126.702127
인천광역시 부평구 산곡동 370-283번지,329.2,02000,공동주택,1991-03-13,367,인천광역시 부평구 산곡동 370-283번지,37.4903739,126.7035215
인천광역시 부평구 산곡동 370-289번지,185.13,01000,단독주택,1992-01-17,357,인천광역시 부평구 산곡동 370-289번지,37.4903117,126.7027425
인천광역시 부평구 산곡동 370-28번지,5.92,01000,단독주택,1974-04-04,570,인천광역시 부평구 산곡동 370-28번지,37.4901371,126.7030279
인천광역시 부평구 산곡동 370-290번지,206.3,01000,단독주택,1991-08-14,362,인천광역시 부평구 산곡동 370-290번지,37.4902362,126.7027153
인천광역시 부평구 산곡동 370-291번지,170.17,01000,단독주택,1993-09-08,337,인천광역시 부평구 산곡동 370-291번지,37.4901654,126.7026652
인천광역시 부평구 산곡동 370-295번지,227.63,01000,단독주택,1991-12-27,362,인천광역시 부평구 산곡동 370-295번지,37.4906359,126.7024535
인천광역시 부평구 산곡동 370-297번지,218.03,01000,단독주택,1995-03-08,319,인천광역시 부평구 산곡동 370-297번지,37.4905475,126.7024522
인천광역시 부평구 산곡동 370-298번지,189.45,01000,단독주택,1993-07-21,339,인천광역시 부평구 산곡동 370-298번지,37.4905097,126.7025751
인천광역시 부평구 산곡동 370-299번지,171.18,01000,단독주택,1993-09-18,337,인천광역시 부평구 산곡동 370-299번지,37.4904203,126.7025398
인천광역시 부평구 산곡동 370-300번지,205.62,01000,단독주택,2001-05-31,245,인천광역시 부평구 산곡동 370-300번지,37.490434,126.7024455
인천광역시 부평구 산곡동 370-301번지,240.99,01000,단독주택,1992-01-16,357,인천광역시 부평구 산곡동 370-301번지,37.4903285,126.7024628
인천광역시 부평구 산곡동 370-302번지,193.71,01000,단독주택,1992-05-28,353,인천광역시 부평구 산곡동 370-302번지,37.4902333,126.7024478
인천광역시 부평구 산곡동 370-306번지,41.61,04000,제2종근린생활시설,2007-10-25,168,인천광역시 부평구 산곡동 370-306번지,37.4920487,126.704156
인천광역시 부평구 산곡동 370-30번지,370.3,01000,단독주택,1991-07-16,363,인천광역시 부평구 산곡동 370-30번지,37.4899968,126.7029699
인천광역시 부평구 산곡동 370-311번지,523.5,02000,공동주택,1994-07-28,327,인천광역시 부평구 산곡동 370-311번지,37.4890829,126.7009769
인천광역시 부평구 산곡동 370-313번지,540.78,02000,공동주택,1994-08-04,326,인천광역시 부평구 산곡동 370-313번지,37.4890546,126.701105
인천광역시 부평구 산곡동 370-317번지,191.25,01000,단독주택,1992-10-15,348,인천광역시 부평구 산곡동 370-317번지,37.4918592,126.7037663
인천광역시 부평구 산곡동 370-318번지,158.97,01000,단독주택,1997-04-23,294,인천광역시 부평구 산곡동 370-318번지,37.4917932,126.7038555
인천광역시 부평구 산곡동 370-330번지,650.55,02000,공동주택,1991-12-03,362,인천광역시 부평구 산곡동 370-330번지,37.4888624,126.700854
인천광역시 부평구 산곡동 370-334번지,223.14,01000,단독주택,1994-05-30,329,인천광역시 부평구 산곡동 370-334번지,37.4908685,126.7033497
인천광역시 부평구 산곡동 370-335번지,19.22,01000,단독주택,1992-02-17,356,인천광역시 부평구 산곡동 370-335번지,37.488693,126.700672
인천광역시 부평구 산곡동 370-336번지,210.45,04000,제2종근린생활시설,2007-04-09,174,인천광역시 부평구 산곡동 370-336번지,37.4884143,126.7008032
인천광역시 부평구 산곡동 370-337번지,85.29,01000,단독주택,2002-09-05,229,인천광역시 부평구 산곡동 370-337번지,37.4883328,126.7010061
인천광역시 부평구 산곡동 370-36번지,99.47,Z3000,근린생활시설,2000-04-19,258,인천광역시 부평구 산곡동 370-36번지,37.4922558,126.7041656
인천광역시 부평구 산곡동 370-370번지,654.22,02000,공동주택,2001-05-14,245,인천광역시 부평구 산곡동 370-370번지,37.4901604,126.7034539
인천광역시 부평구 산곡동 370-383번지,360.19,01000,단독주택,2004-05-21,209,인천광역시 부평구 산곡동 370-383번지,37.488547,126.7010912
인천광역시 부평구 산곡동 370-397번지,299.07,01000,단독주택,1991-12-23,362,인천광역시 부평구 산곡동 370-397번지,37.4886432,126.7009231
인천광역시 부평구 산곡동 370-399번지,17532.6,02000,공동주택,1990-01-06,381,인천광역시 부평구 산곡동 370-399번지,37.4898966,126.7047516
인천광역시 부평구 산곡동 370-399번지,10608.15,02000,공동주택,1989-09-30,385,인천광역시 부평구 산곡동 370-399번지,37.4898966,126.7047516
인천광역시 부평구 산곡동 370-399번지,8745760.0,02000,공동주택,1990-07-28,375,인천광역시 부평구 산곡동 370-399번지,37.4898966,126.7047516
인천광역시 부평구 산곡동 370-399번지,2190.3,04000,제2종근린생활시설,1989-11-07,385,인천광역시 부평구 산곡동 370-399번지,37.4898966,126.7047516
인천광역시 부평구 산곡동 370-42번지,198.42,01000,단독주택,1992-07-15,351,인천광역시 부평구 산곡동 370-42번지,37.4916956,126.7038091
인천광역시 부평구 산곡동 370-4번지,487.02,02000,공동주택,2000-10-04,252,인천광역시 부평구 산곡동 370-4번지,37.4919367,126.703834
인천광역시 부평구 산곡동 370-53번지,2.88,01000,단독주택,1989-04-25,390,인천광역시 부평구 산곡동 370-53번지,37.4914743,126.7043258
인천광역시 부평구 산곡동 370-54번지,110.94,01000,단독주택,1980-09-03,493,인천광역시 부평구 산곡동 370-54번지,37.491267,126.7041695
인천광역시 부평구 산곡동 370-55번지,285.84,01000,단독주택,1989-11-29,385,인천광역시 부평구 산곡동 370-55번지,37.491267,126.7041695
인천광역시 부평구 산곡동 370-63번지,475.0,03000,제1종근린생활시설,2000-01-28,261,인천광역시 부평구 산곡동 370-63번지,37.4909565,126.7040139
인천광역시 부평구 산곡동 370-64번지,37.0,04000,제2종근린생활시설,1974-04-04,570,인천광역시 부평구 산곡동 370-64번지,37.4906862,126.7037485
인천광역시 부평구 산곡동 370-65번지,441.18,03000,제1종근린생활시설,1989-11-28,385,인천광역시 부평구 산곡동 370-65번지,37.4906862,126.7037485
인천광역시 부평구 산곡동 370-66번지,263.49,01000,단독주택,2001-08-11,242,인천광역시 부평구 산곡동 370-66번지,37.4907337,126.7044572
인천광역시 부평구 산곡동 370-71번지,6.71,03000,제1종근린생활시설,1981-05-27,485,인천광역시 부평구 산곡동 370-71번지,37.4897093,126.7027256
인천광역시 부평구 산곡동 370-72번지,324.0,02000,공동주택,1987-01-10,417,인천광역시 부평구 산곡동 370-72번지,37.4895458,126.7030319
인천광역시 부평구 산곡동 370-74번지,185.21,01000,단독주택,1986-08-11,422,인천광역시 부평구 산곡동 370-74번지,37.4892513,126.7026536
인천광역시 부평구 산곡동 370-76번지,237.96,01000,단독주택,1993-03-27,343,인천광역시 부평구 산곡동 370-76번지,37.4906057,126.7044922
인천광역시 부평구 산곡동 370-78번지,245.22,02000,공동주택,1991-03-04,367,인천광역시 부평구 산곡동 370-78번지,37.4904503,126.7045153
인천광역시 부평구 산곡동 370-7번지,127.47,01000,단독주택,1984-10-25,444,인천광역시 부평구 산곡동 370-7번지,37.4914522,126.7036713
인천광역시 부평구 산곡동 370-80번지,658.62,02000,공동주택,1991-08-13,362,인천광역시 부평구 산곡동 370-80번지,37.4903916,126.7041384
인천광역시 부평구 산곡동 370-81번지,3.0,01000,단독주택,1985-01-08,441,인천광역시 부평구 산곡동 370-81번지,37.4905801,126.7036773
인천광역시 부평구 산곡동 370-82번지,329.2,02000,공동주택,1991-02-06,368,인천광역시 부평구 산곡동 370-82번지,37.4904525,126.7036063
인천광역시 부평구 산곡동 370-83번지,650.28,02000,공동주택,1995-04-22,318,인천광역시 부평구 산곡동 370-83번지,37.4903177,126.7036993
인천광역시 부평구 산곡동 370-84번지,590.18,02000,공동주택,1998-02-17,284,인천광역시 부평구 산곡동 370-84번지,37.4902073,126.7038374
