address,latitude,longitude,주용도코드명,연면적
인천광역시 부평구 부평동 10-644번지,37.5039147,126.7322364,단독주택,201.02
인천광역시 부평구 부평동 10-645번지,37.5038108,126.7322636,단독주택,257.88
인천광역시 부평구 부평동 10-646번지,37.503708,126.7322209,단독주택,237.45
인천광역시 부평구 부평동 10-647번지,37.5036924,126.7323558,단독주택,90.87
인천광역시 부평구 부평동 10-649번지,37.5036846,126.7325471,단독주택,135.09
인천광역시 부평구 부평동 10-650번지,37.5037757,126.7325029,단독주택,133.16
인천광역시 부평구 부평동 10-651번지,37.5038672,126.7324588,단독주택,196.24
인천광역시 부평구 부평동 10-652번지,37.5039613,126.7324061,단독주택,178.92
인천광역시 부평구 부평동 10-653번지,37.5040511,126.7323474,제2종근린생활시설,286.68
인천광역시 부평구 부평동 10-654번지,37.5040305,126.7324907,단독주택,243.69
인천광역시 부평구 부평동 10-655번지,37.5039194,126.7325562,단독주택,65.29
인천광역시 부평구 부평동 10-656번지,37.5038124,126.732611,단독주택,77.82000000000001
인천광역시 부평구 부평동 10-657번지,37.5037111,126.7326587,단독주택,81.19
인천광역시 부평구 부평동 10-658번지,37.505029,126.7324453,단독주택,295.8
인천광역시 부평구 부평동 10-659번지,37.5049256,126.7324489,공동주택,599.01
인천광역시 부평구 부평동 10-662번지,37.5051021,126.7325923,제1종근린생활시설,400.8
인천광역시 부평구 부평동 10-663번지,37.5048978,126.7326612,단독주택,203.97
인천광역시 부평구 부평동 10-664번지,37.5048016,126.7327985,단독주택,219.49
인천광역시 부평구 부평동 10-665번지,37.504802,126.7326647,단독주택,175.45
인천광역시 부평구 부평동 10-667번지,37.5046297,126.7324592,단독주택,446.35
인천광역시 부평구 부평동 10-668번지,37.5045155,126.7324662,단독주택,222.84
인천광역시 부평구 부평동 10-66번지,37.5052777,126.7295651,공동주택,859.21
인천광역시 부평구 부평동 10-671번지,37.5046206,126.7326715,제1종근린생활시설,490.055
인천광역시 부평구 부평동 10-672번지,37.5046107,126.7328096,단독주택,285.04
인천광역시 부평구 부평동 10-673번지,37.5045155,126.732677,단독주택,246.84
인천광역시 부평구 부평동 10-674번지,37.5044858,126.7327898,단독주택,233.37
인천광역시 부평구 부평동 10-675번지,37.5043962,126.7326839,단독주택,200.1
인천광역시 부평구 부평동 10-676번지,37.5043697,126.7327968,단독주택,85.69
인천광역시 부평구 부평동 10-677번지,37.5042741,126.7326909,단독주택,251.88
인천광역시 부평구 부평동 10-679번지,37.5051413,126.7324408,단독주택,441.3
인천광역시 부평구 부평동 10-680번지,37.5040386,126.7321956,단독주택,159.515
인천광역시 부평구 부평동 10-681번지,37.5050269,126.7326301,단독주택,233.4
인천광역시 부평구 부평동 10-687번지,37.5033121,126.725654,단독주택,116.7
인천광역시 부평구 부평동 10-689번지,37.5030505,126.7271876,단독주택,169.1
인천광역시 부평구 부평동 10-690번지,37.502784,126.7272687,단독주택,239.56
인천광역시 부평구 부평동 10-691번지,37.5042159,126.7277843,단독주택,351.96
인천광역시 부평구 부평동 10-692번지,37.5030585,126.7270802,단독주택,165.33
인천광역시 부평구 부평동 10-697번지,37.5043918,126.7315951,제2종근린생활시설,876.25
인천광역시 부평구 부평동 10-699번지,37.5041155,126.7316045,제1종근린생활시설,320.4
인천광역시 부평구 부평동 10-701번지,37.5037774,126.7317978,단독주택,95.73
인천광역시 부평구 부평동 10-702번지,37.5035601,126.7317869,단독주택,165.42
인천광역시 부평구 부평동 10-708번지,37.5039248,126.7316,단독주택,92.33
인천광역시 부평구 부평동 10-709번지,37.5038068,126.7315976,단독주택,224.68
인천광역시 부평구 부평동 10-710번지,37.5036759,126.7315933,단독주택,93.38
인천광역시 부평구 부평동 10-711번지,37.5035074,126.7315863,단독주택,104.3
인천광역시 부평구 부평동 10-716번지,37.5031428,126.7280598,공동주택,329.12
인천광역시 부평구 부평동 10-716번지,37.5031428,126.7280598,단독주택,97.47
인천광역시 부평구 부평동 10-718번지,37.5044267,126.7267266,제2종근린생활시설,373.61
인천광역시 부평구 부평동 10-719번지,37.504413,126.7269005,제1종근린생활시설,419.0
인천광역시 부평구 부평동 10-721번지,37.5043998,126.7270883,제2종근린생활시설,474.96
인천광역시 부평구 부평동 10-722번지,37.5043686,126.727285,제2종근린생활시설,630.51
인천광역시 부평구 부평동 10-723번지,37.5043726,126.7274765,제1종근린생활시설,422.72
인천광역시 부평구 부평동 10-725번지,37.5043563,126.7277619,제1종근린생활시설,494.29
인천광역시 부평구 부평동 10-729번지,37.504323,126.7281422,제1종근린생활시설,483.22
인천광역시 부평구 부평동 10-730번지,37.504312,126.7283064,제1종근린생활시설,488.62
인천광역시 부평구 부평동 10-731번지,37.5043004,126.7284853,제1종근린생활시설,414.72
인천광역시 부평구 부평동 10-732번지,37.5042894,126.7286353,제2종근린생활시설,209.4
인천광역시 부평구 부평동 10-733번지,37.5042808,126.7287662,단독주택,247.5
인천광역시 부평구 부평동 10-734번지,37.5042631,126.7290389,제2종근린생활시설,526.8
인천광역시 부평구 부평동 10-746번지,37.5041519,126.7286711,단독주택,350.16
인천광역시 부평구 부평동 10-747번지,37.5033677,126.7322023,단독주택,147.62
인천광역시 부평구 부평동 10-748번지,37.5032446,126.7321977,단독주택,144.96
인천광역시 부평구 부평동 10-749번지,37.5030381,126.7321889,제1종근린생활시설,332.91
인천광역시 부평구 부평동 10-74번지,37.5051548,126.7294264,단독주택,437.28
인천광역시 부평구 부평동 10-751번지,37.5035129,126.7324423,단독주택,147.1
인천광역시 부평구 부평동 10-752번지,37.5034122,126.7323869,단독주택,139.28
인천광역시 부평구 부평동 10-753번지,37.5033829,126.7324693,단독주택,132.15
인천광역시 부평구 부평동 10-754번지,37.5032654,126.7323773,단독주택,131.67
인천광역시 부평구 부평동 10-755번지,37.5032381,126.732467,단독주택,146.07000000000002
인천광역시 부평구 부평동 10-756번지,37.5031296,126.732375,단독주택,147.62
인천광역시 부평구 부평동 10-757번지,37.5031015,126.7324668,단독주택,141.59
인천광역시 부평구 부평동 10-758번지,37.5029811,126.7323591,단독주택,160.56
인천광역시 부평구 부평동 10-759번지,37.5029869,126.7324779,제1종근린생활시설,142.29
인천광역시 부평구 부평동 10-75번지,37.5042754,126.7292674,제2종근린생활시설,492.78
인천광역시 부평구 부평동 10-761번지,37.5050995,126.7322908,공동주택,931.62
인천광역시 부평구 부평동 10-764번지,37.5048876,126.732305,공동주택,658.29
인천광역시 부평구 부평동 10-768번지,37.5050107,126.7294549,단독주택,282.77
인천광역시 부평구 부평동 10-773번지,37.5032229,126.7315235,단독주택,150.52
인천광역시 부평구 부평동 10-776번지,37.5030149,126.7315048,단독주택,160.74
인천광역시 부평구 부평동 10-780번지,37.5032173,126.7312714,제2종근린생활시설,1400.3
인천광역시 부평구 부평동 10-781번지,37.5030004,126.7311922,단독주택,465.0
인천광역시 부평구 부평동 10-782번지,37.502872,126.7311792,제1종근린생활시설,483.96
인천광역시 부평구 부평동 10-783번지,37.5027281,126.7311572,제2종근린생활시설,437.23
인천광역시 부평구 부평동 10-785번지,37.5029024,126.7313572,단독주택,186.57
인천광역시 부평구 부평동 10-786번지,37.5029192,126.7314832,단독주택,149.77
인천광역시 부평구 부평동 10-788번지,37.5030265,126.73135,단독주택,149.58
인천광역시 부평구 부평동 10-790번지,37.5031336,126.7315155,단독주택,144.695
인천광역시 부평구 부평동 10-791번지,37.5031434,126.7313642,단독주택,136.43
인천광역시 부평구 부평동 10-795번지,37.5032408,126.7268173,단독주택,128.85
인천광역시 부평구 부평동 10-796번지,37.5040586,126.7318932,제2종근린생활시설,847.1
인천광역시 부평구 부평동 10-799번지,37.5037095,126.7320843,단독주택,149.84
인천광역시 부평구 부평동 10-800번지,37.5039362,126.7318185,단독주택,155.98
인천광역시 부평구 부평동 10-801번지,37.5039457,126.7319291,단독주택,129.15
인천광역시 부평구 부평동 10-802번지,37.5038447,126.7319151,단독주택,139.62
인천광역시 부평구 부평동 10-803번지,37.5037367,126.7319097,단독주택,166.5
인천광역시 부평구 부평동 10-805번지,37.5040105,126.7320906,단독주택,141.36
인천광역시 부평구 부평동 10-806번지,37.5039071,126.7320895,단독주택,141.96
인천광역시 부평구 부평동 10-807번지,37.5038081,126.7320882,단독주택,146.82
인천광역시 부평구 부평동 10-852번지,37.5051843,126.7316102,공동주택,597.2
인천광역시 부평구 부평동 10-861번지,37.5036907,126.7335744,단독주택,148.08
인천광역시 부평구 부평동 10-866번지,37.5041012,126.7313639,제1종근린생활시설,690.53
인천광역시 부평구 부평동 10-868번지,37.5038467,126.7313872,제2종근린생활시설,429.06
인천광역시 부평구 부평동 10-875번지,37.5037977,126.7307155,제2종근린생활시설,818.65
인천광역시 부평구 부평동 10-876번지,37.5031839,126.7305628,제2종근린생활시설,328.16
인천광역시 부평구 부평동 10-878번지,37.5029443,126.7306127,제2종근린생활시설,1096.6
인천광역시 부평구 부평동 10-883번지,37.5026963,126.7305593,제1종근린생활시설,114.66
인천광역시 부평구 부평동 10-891번지,37.5024908,126.7302583,제1종근린생활시설,124.98
인천광역시 부평구 부평동 10-894번지,37.5025822,126.7305334,제2종근린생활시설,1208.575
인천광역시 부평구 부평동 10-903번지,37.5034259,126.7320776,단독주택,205.53
인천광역시 부평구 부평동 10-904번지,37.5033243,126.7320793,단독주택,206.73
인천광역시 부평구 부평동 10-905번지,37.5032214,126.7320814,단독주택,206.73
인천광역시 부평구 부평동 10-906번지,37.5031179,126.7320827,단독주택,209.16
인천광역시 부평구 부평동 10-907번지,37.5030149,126.7320843,단독주택,206.73
인천광역시 부평구 부평동 10-908번지,37.5029065,126.7320848,단독주택,228.13
인천광역시 부평구 부평동 10-910번지,37.5028652,126.7319056,제1종근린생활시설,254.13
인천광역시 부평구 부평동 10-911번지,37.5029649,126.7319091,단독주택,211.56
인천광역시 부평구 부평동 10-912번지,37.5030571,126.7319072,단독주택,211.56
인천광역시 부평구 부평동 10-913번지,37.5031498,126.7319063,단독주택,210.0
인천광역시 부평구 부평동 10-914번지,37.5032417,126.7319104,단독주택,198.8
인천광역시 부평구 부평동 10-915번지,37.5033408,126.7319124,단독주택,209.23
인천광역시 부평구 부평동 10-916번지,37.5034414,126.7319108,단독주택,205.39
인천광역시 부평구 부평동 10-917번지,37.5035429,126.7319073,단독주택,210.54
인천광역시 부평구 부평동 10-918번지,37.5034672,126.7317812,단독주택,210.07
인천광역시 부평구 부평동 10-919번지,37.5033703,126.7317794,단독주택,207.16
인천광역시 부평구 부평동 10-920번지,37.503281,126.7317778,단독주택,221.88
인천광역시 부평구 부평동 10-921번지,37.5031906,126.7317635,단독주택,217.83
인천광역시 부평구 부평동 10-923번지,37.5030143,126.7317582,단독주택,231.87
인천광역시 부평구 부평동 10-924번지,37.5031018,126.7317602,단독주택,222.6
인천광역시 부평구 부평동 10-928번지,37.5029256,126.7317564,단독주택,245.7
인천광역시 부평구 부평동 10-930번지,37.5028308,126.7317522,단독주택,213.3
인천광역시 부평구 부평동 10-931번지,37.5033957,126.7273567,단독주택,307.46
인천광역시 부평구 부평동 10-934번지,37.5046437,126.7316107,단독주택,259.0
인천광역시 부평구 부평동 10-942번지,37.5034937,126.7267413,공동주택,659.47
인천광역시 부평구 부평동 10-950번지,37.5036605,126.7336814,공동주택,328.32
인천광역시 부평구 부평동 10-952번지,37.5043659,126.7262297,공동주택,325.8
인천광역시 부평구 부평동 10-954번지,37.5037544,126.7328723,공동주택,325.84
인천광역시 부평구 부평동 10-961번지,37.5040735,126.7266419,공동주택,286.0
인천광역시 부평구 부평동 10-962번지,37.5038025,126.7279347,단독주택,280.17
인천광역시 부평구 부평동 10-964번지,37.5041606,126.7301853,제2종근린생활시설,493.74
인천광역시 부평구 부평동 10-965번지,37.5041539,126.7303043,제1종근린생활시설,494.24
인천광역시 부평구 부평동 10-966번지,37.5041337,126.7304504,제1종근린생활시설,976.36
인천광역시 부평구 부평동 10-975번지,37.5034258,126.730674,제2종근린생활시설,578.3
인천광역시 부평구 부평동 10-977번지,37.5032907,126.7306481,제1종근린생활시설,601.2
인천광역시 부평구 부평동 10-99번지,37.5042571,126.732545,제2종근린생활시설,67.32
인천광역시 부평구 부평동 101번지,37.5007254,126.7335222,단독주택,191.41
인천광역시 부평구 부평동 104-11번지,37.5003173,126.7338423,단독주택,243.57
