,대지위치,주용도코드명,연면적
15594,인천광역시 부평구 십정동 297-41번지,단독주택,233.57
15595,인천광역시 부평구 십정동 297-42번지,단독주택,85.03999999999999
15596,인천광역시 부평구 십정동 297-43번지,단독주택,220.485
15597,인천광역시 부평구 십정동 297-44번지,단독주택,241.83
15598,인천광역시 부평구 십정동 297-45번지,단독주택,242.7
15599,인천광역시 부평구 십정동 297-46번지,단독주택,238.59
15600,인천광역시 부평구 십정동 297-47번지,단독주택,212.5
15601,인천광역시 부평구 십정동 297-48번지,단독주택,131.64
15602,인천광역시 부평구 십정동 297-4번지,제2종근린생활시설,453.0
15603,인천광역시 부평구 십정동 297-50번지,단독주택,192.07
15604,인천광역시 부평구 십정동 297-51번지,제1종근린생활시설,1397.46
15605,인천광역시 부평구 십정동 297-54번지,단독주택,244.02
15606,인천광역시 부평구 십정동 297-55번지,단독주택,210.819
15607,인천광역시 부평구 십정동 297-56번지,단독주택,309.12
15608,인천광역시 부평구 십정동 297-58번지,단독주택,314.18
15609,인천광역시 부평구 십정동 297-59번지,단독주택,140.4
15610,인천광역시 부평구 십정동 297-5번지,제2종근린생활시설,450.42
15611,인천광역시 부평구 십정동 297-60번지,단독주택,122.82
15612,인천광역시 부평구 십정동 297-62번지,단독주택,225.27
15613,인천광역시 부평구 십정동 297-63번지,단독주택,208.02
15614,인천광역시 부평구 십정동 297-64번지,단독주택,198.9
15615,인천광역시 부평구 십정동 297-65번지,단독주택,212.1
15616,인천광역시 부평구 십정동 297-66번지,단독주택,278.46
15617,인천광역시 부평구 십정동 297-69번지,단독주택,49.59
15618,인천광역시 부평구 십정동 297-70번지,단독주택,49.59
15619,인천광역시 부평구 십정동 297-71번지,단독주택,198.5
15620,인천광역시 부평구 십정동 297-72번지,공동주택,532.09
15621,인천광역시 부평구 십정동 297-73번지,단독주택,142.09
15622,인천광역시 부평구 십정동 297-74번지,단독주택,298.91
15623,인천광역시 부평구 십정동 297-75번지,단독주택,298.91
15624,인천광역시 부평구 십정동 297-76번지,단독주택,309.4
15625,인천광역시 부평구 십정동 297-77번지,단독주택,773.04
15626,인천광역시 부평구 십정동 297-78번지,단독주택,164.28
15627,인천광역시 부평구 십정동 297-79번지,단독주택,266.94
15628,인천광역시 부평구 십정동 297-9번지,단독주택,443.25
15629,인천광역시 부평구 십정동 299-12번지,단독주택,219.63
15630,인천광역시 부평구 십정동 299-16번지,단독주택,203.55
15631,인천광역시 부평구 십정동 299-17번지,단독주택,213.48
15632,인천광역시 부평구 십정동 299-18번지,단독주택,138.72
15633,인천광역시 부평구 십정동 299-19번지,단독주택,424.05
15634,인천광역시 부평구 십정동 299-1번지,단독주택,259.38
15635,인천광역시 부평구 십정동 299-20번지,제1종근린생활시설,659.07
15636,인천광역시 부평구 십정동 299-21번지,단독주택,298.46
15637,인천광역시 부평구 십정동 299-2번지,공동주택,595.02
15638,인천광역시 부평구 십정동 299-5번지,단독주택,161.28
15639,인천광역시 부평구 십정동 299-7번지,단독주택,192.26000000000002
15640,인천광역시 부평구 십정동 299-9번지,공동주택,1048.52
15641,인천광역시 부평구 십정동 299번지,제2종근린생활시설,1349.82
15642,인천광역시 부평구 십정동 29번지,단독주택,154.04999999999998
15643,인천광역시 부평구 십정동 3-1번지,단독주택,181.95
15644,인천광역시 부평구 십정동 300-10번지,제1종근린생활시설,420.72
15645,인천광역시 부평구 십정동 300-11번지,단독주택,207.93
15646,인천광역시 부평구 십정동 300-12번지,단독주택,254.61
15647,인천광역시 부평구 십정동 300-13번지,단독주택,282.42
15648,인천광역시 부평구 십정동 300-14번지,제1종근린생활시설,474.86
15649,인천광역시 부평구 십정동 300-17번지,단독주택,238.5
15650,인천광역시 부평구 십정동 300-18번지,제2종근린생활시설,948.72
15651,인천광역시 부평구 십정동 300-19번지,단독주택,199.5
15652,인천광역시 부평구 십정동 300-1번지,단독주택,199.35
15653,인천광역시 부평구 십정동 300-20번지,단독주택,222.33
15654,인천광역시 부평구 십정동 300-22번지,제2종근린생활시설,650.6
15655,인천광역시 부평구 십정동 300-24번지,제1종근린생활시설,108.06
15656,인천광역시 부평구 십정동 300-26번지,단독주택,197.64
15657,인천광역시 부평구 십정동 300-27번지,단독주택,204.98
15658,인천광역시 부평구 십정동 300-28번지,제1종근린생활시설,193.24
15659,인천광역시 부평구 십정동 300-29번지,제1종근린생활시설,494.25
15660,인천광역시 부평구 십정동 300-2번지,공동주택,647.18
15661,인천광역시 부평구 십정동 300-32번지,단독주택,202.42
15662,인천광역시 부평구 십정동 300-3번지,공동주택,302.72
15663,인천광역시 부평구 십정동 300-4번지,단독주택,195.65
15664,인천광역시 부평구 십정동 300-6번지,단독주택,288.28
15665,인천광역시 부평구 십정동 300-7번지,제1종근린생활시설,149.55
15666,인천광역시 부평구 십정동 300-8번지,단독주택,107.7
15667,인천광역시 부평구 십정동 300-9번지,단독주택,250.396
15668,인천광역시 부평구 십정동 300번지,단독주택,80.2
15669,인천광역시 부평구 십정동 301-11번지,단독주택,588.48
15670,인천광역시 부평구 십정동 301-12번지,단독주택,160.28
15671,인천광역시 부평구 십정동 301-14번지,단독주택,168.48
15672,인천광역시 부평구 십정동 301-15번지,제1종근린생활시설,279.15
15673,인천광역시 부평구 십정동 301-1번지,제1종근린생활시설,1009.18
15674,인천광역시 부평구 십정동 301-2번지,제1종근린생활시설,214.78
15675,인천광역시 부평구 십정동 301-3번지,제1종근린생활시설,297.82
15676,인천광역시 부평구 십정동 301-4번지,단독주택,158.8
15677,인천광역시 부평구 십정동 301-5번지,단독주택,132.6
15678,인천광역시 부평구 십정동 301-7번지,단독주택,493.98
15679,인천광역시 부평구 십정동 301-8번지,공동주택,657.74
15680,인천광역시 부평구 십정동 301-9번지,단독주택,265.63
15681,인천광역시 부평구 십정동 301번지,제2종근린생활시설,454.91
15682,인천광역시 부평구 십정동 302-10번지,공동주택,523.78
15683,인천광역시 부평구 십정동 302-11번지,단독주택,324.11
15684,인천광역시 부평구 십정동 302-12번지,단독주택,111.93
15685,인천광역시 부평구 십정동 302-14번지,단독주택,269.08
15686,인천광역시 부평구 십정동 302-15번지,단독주택,362.04
15687,인천광역시 부평구 십정동 302-16번지,단독주택,125.17999999999999
15688,인천광역시 부평구 십정동 302-18번지,단독주택,381.32
15689,인천광역시 부평구 십정동 302-19번지,공동주택,804.24
15690,인천광역시 부평구 십정동 302-1번지,제1종근린생활시설,450.12
15691,인천광역시 부평구 십정동 302-21번지,단독주택,279.5
15692,인천광역시 부평구 십정동 302-23번지,단독주택,83.14
15693,인천광역시 부평구 십정동 302-24번지,단독주택,295.66
15694,인천광역시 부평구 십정동 302-25번지,단독주택,167.29
15695,인천광역시 부평구 십정동 302-26번지,단독주택,139.38
15696,인천광역시 부평구 십정동 302-27번지,단독주택,127.21
15697,인천광역시 부평구 십정동 302-28번지,공동주택,391.98
15698,인천광역시 부평구 십정동 302-2번지,단독주택,172.96
15699,인천광역시 부평구 십정동 302-32번지,단독주택,226.18
15700,인천광역시 부평구 십정동 302-33번지,단독주택,225.84
15701,인천광역시 부평구 십정동 302-36번지,제1종근린생활시설,400.47
15702,인천광역시 부평구 십정동 302-37번지,단독주택,220.9
15703,인천광역시 부평구 십정동 302-38번지,단독주택,206.34
15704,인천광역시 부평구 십정동 302-39번지,단독주택,225.75
15705,인천광역시 부평구 십정동 302-3번지,단독주택,200.52
15706,인천광역시 부평구 십정동 302-42번지,단독주택,404.61
15707,인천광역시 부평구 십정동 302-4번지,단독주택,302.94
15708,인천광역시 부평구 십정동 302-5번지,단독주택,220.5
15709,인천광역시 부평구 십정동 302-6번지,단독주택,206.1
15710,인천광역시 부평구 십정동 302-7번지,단독주택,316.71
15711,인천광역시 부평구 십정동 302-8번지,단독주택,198.42
15712,인천광역시 부평구 십정동 302-9번지,공동주택,648.0
15713,인천광역시 부평구 십정동 302번지,제2종근린생활시설,299.96
15714,인천광역시 부평구 십정동 303-12번지,단독주택,198.21
15715,인천광역시 부평구 십정동 303-13번지,단독주택,176.4
15716,인천광역시 부평구 십정동 303-14번지,공동주택,628.22
15717,인천광역시 부평구 십정동 303-16번지,단독주택,247.26
15718,인천광역시 부평구 십정동 303-17번지,단독주택,230.35
15719,인천광역시 부평구 십정동 303-19번지,단독주택,85.03999999999999
15720,인천광역시 부평구 십정동 303-1번지,단독주택,250.8
15721,인천광역시 부평구 십정동 303-20번지,공동주택,500.67
15722,인천광역시 부평구 십정동 303-22번지,제1종근린생활시설,459.09
15723,인천광역시 부평구 십정동 303-23번지,공동주택,598.84
15724,인천광역시 부평구 십정동 303-2번지,단독주택,260.48
15725,인천광역시 부평구 십정동 303-3번지,단독주택,230.42
15726,인천광역시 부평구 십정동 303-40번지,제1종근린생활시설,2447.25
15727,인천광역시 부평구 십정동 303-4번지,단독주택,246.56
15728,인천광역시 부평구 십정동 303-5번지,단독주택,75.05
15729,인천광역시 부평구 십정동 303-7번지,단독주택,175.15
15730,인천광역시 부평구 십정동 303-9번지,공동주택,620.45
15731,인천광역시 부평구 십정동 303번지,공동주택,506.16
15732,인천광역시 부평구 십정동 304-1번지,공동주택,524.35
15733,인천광역시 부평구 십정동 304-3번지,공동주택,343.98
15734,인천광역시 부평구 십정동 304번지,단독주택,214.72
15735,인천광역시 부평구 십정동 305-108번지,단독주택,204.49
15736,인천광역시 부평구 십정동 306-1번지,공동주택,2253.6800000000003
15737,인천광역시 부평구 십정동 307번지,단독주택,444.09999999999997
15738,인천광역시 부평구 십정동 308-38번지,단독주택,279.28
15739,인천광역시 부평구 십정동 309-352번지,단독주택,162.26
15740,인천광역시 부평구 십정동 315-10번지,공동주택,277.58
15741,인천광역시 부평구 십정동 315-12번지,단독주택,247.73
15742,인천광역시 부평구 십정동 315-16번지,단독주택,504.8
15743,인천광역시 부평구 십정동 315-1번지,공동주택,654.22
15744,인천광역시 부평구 십정동 315-20번지,단독주택,74.55
15745,인천광역시 부평구 십정동 315-21번지,단독주택,251.11
15746,인천광역시 부평구 십정동 315-23번지,단독주택,74.55
15747,인천광역시 부평구 십정동 315-24번지,단독주택,67.94
15748,인천광역시 부평구 십정동 315-25번지,제1종근린생활시설,428.4
15749,인천광역시 부평구 십정동 315-26번지,단독주택,3.2
15750,인천광역시 부평구 십정동 315-26번지,제2종근린생활시설,154.24
15751,인천광역시 부평구 십정동 315-27번지,단독주택,70.77
15752,인천광역시 부평구 십정동 315-28번지,단독주택,324.75
15753,인천광역시 부평구 십정동 315-29번지,단독주택,81.33
15754,인천광역시 부평구 십정동 315-30번지,단독주택,183.6
15755,인천광역시 부평구 십정동 315-31번지,단독주택,444.66
15756,인천광역시 부평구 십정동 315-34번지,단독주택,308.93
15757,인천광역시 부평구 십정동 315-36번지,단독주택,173.58
15758,인천광역시 부평구 십정동 315-38번지,단독주택,222.35
15759,인천광역시 부평구 십정동 315-39번지,단독주택,182.5
15760,인천광역시 부평구 십정동 315-3번지,단독주택,267.68
15761,인천광역시 부평구 십정동 315-40번지,단독주택,163.47
15762,인천광역시 부평구 십정동 315-41번지,단독주택,297.3
15763,인천광역시 부평구 십정동 315-42번지,공동주택,354.48
15764,인천광역시 부평구 십정동 315-45번지,단독주택,607.85
15765,인천광역시 부평구 십정동 315-47번지,공동주택,308.89
15766,인천광역시 부평구 십정동 315-48번지,공동주택,373.3
15767,인천광역시 부평구 십정동 315-51번지,공동주택,658.79
15768,인천광역시 부평구 십정동 315-53번지,공동주택,1078.08
15769,인천광역시 부평구 십정동 315-56번지,단독주택,59.77
15770,인천광역시 부평구 십정동 315-58번지,공동주택,2815.388
15771,인천광역시 부평구 십정동 315-5번지,공동주택,161.04
15772,인천광역시 부평구 십정동 315-62번지,단독주택,165.88
15773,인천광역시 부평구 십정동 315-62번지,제1종근린생활시설,28.0
15774,인천광역시 부평구 십정동 315-66번지,공동주택,308.1
15775,인천광역시 부평구 십정동 315-67번지,공동주택,286.88
15776,인천광역시 부평구 십정동 315-6번지,공동주택,543.75
15777,인천광역시 부평구 십정동 315-72번지,공동주택,300.98
15778,인천광역시 부평구 십정동 315-73번지,공동주택,288.52
15779,인천광역시 부평구 십정동 315-74번지,공동주택,268.37
15780,인천광역시 부평구 십정동 315-75번지,단독주택,242.86
15781,인천광역시 부평구 십정동 315-76번지,단독주택,204.98
15782,인천광역시 부평구 십정동 315-77번지,단독주택,198.07
15783,인천광역시 부평구 십정동 315-7번지,공동주택,656.33
15784,인천광역시 부평구 십정동 315-80번지,단독주택,314.51
15785,인천광역시 부평구 십정동 315-83번지,단독주택,306.18
15786,인천광역시 부평구 십정동 315-87번지,공동주택,377.6
15787,인천광역시 부평구 십정동 315-9번지,단독주택,149.93
15788,인천광역시 부평구 십정동 315번지,공동주택,277.16
15789,인천광역시 부평구 십정동 316-10번지,단독주택,69.42
15790,인천광역시 부평구 십정동 316-12번지,공동주택,653.69
15791,인천광역시 부평구 십정동 316-14번지,공동주택,556.46
15792,인천광역시 부평구 십정동 316-15번지,공동주택,506.84
15793,인천광역시 부평구 십정동 316-17번지,공동주택,501.7
15794,인천광역시 부평구 십정동 316-18번지,단독주택,209.1
15795,인천광역시 부평구 십정동 316-19번지,단독주택,130.52
15796,인천광역시 부평구 십정동 316-20번지,단독주택,199.8
15797,인천광역시 부평구 십정동 316-21번지,공동주택,653.06
15798,인천광역시 부평구 십정동 316-24번지,단독주택,197.52
15799,인천광역시 부평구 십정동 316-25번지,단독주택,72.73
15800,인천광역시 부평구 십정동 316-26번지,단독주택,331.49
15801,인천광역시 부평구 십정동 316-29번지,단독주택,251.66
15802,인천광역시 부평구 십정동 316-2번지,단독주택,316.03
15803,인천광역시 부평구 십정동 316-30번지,공동주택,648.45
15804,인천광역시 부평구 십정동 316-31번지,공동주택,1123.14
15805,인천광역시 부평구 십정동 316-37번지,단독주택,262.7
15806,인천광역시 부평구 십정동 316-38번지,단독주택,77.85
15807,인천광역시 부평구 십정동 316-39번지,단독주택,259.47
15808,인천광역시 부평구 십정동 316-3번지,제2종근린생활시설,494.94
15809,인천광역시 부평구 십정동 316-40번지,단독주택,322.58
15810,인천광역시 부평구 십정동 316-41번지,단독주택,69.12
15811,인천광역시 부평구 십정동 316-42번지,단독주택,69.21
15812,인천광역시 부평구 십정동 316-43번지,단독주택,81.64
15813,인천광역시 부평구 십정동 316-44번지,단독주택,73.12
15814,인천광역시 부평구 십정동 316-46번지,단독주택,222.21
15815,인천광역시 부평구 십정동 316-52번지,제2종근린생활시설,287.692
15816,인천광역시 부평구 십정동 316-53번지,공동주택,199.99
15817,인천광역시 부평구 십정동 316-54번지,제1종근린생활시설,209.55999999999997
15818,인천광역시 부평구 십정동 316-56번지,제1종근린생활시설,739.68
15819,인천광역시 부평구 십정동 316-5번지,단독주택,82.84
15820,인천광역시 부평구 십정동 316-7번지,단독주택,452.68
15821,인천광역시 부평구 십정동 316-9번지,단독주택,268.38
15822,인천광역시 부평구 십정동 316번지,단독주택,614.9
15823,인천광역시 부평구 십정동 317-100번지,단독주택,275.88
15824,인천광역시 부평구 십정동 317-101번지,단독주택,282.9
15825,인천광역시 부평구 십정동 317-102번지,단독주택,298.56
15826,인천광역시 부평구 십정동 317-103번지,단독주택,405.28
15827,인천광역시 부평구 십정동 317-104번지,단독주택,74.88
15828,인천광역시 부평구 십정동 317-105번지,단독주택,239.32
15829,인천광역시 부평구 십정동 317-106번지,공동주택,577.18
15830,인천광역시 부평구 십정동 317-108번지,단독주택,110.87
15831,인천광역시 부평구 십정동 317-10번지,단독주택,199.2
15832,인천광역시 부평구 십정동 317-110번지,단독주택,104.11
15833,인천광역시 부평구 십정동 317-113번지,단독주택,117.32000000000001
15834,인천광역시 부평구 십정동 317-115번지,단독주택,146.56
15835,인천광역시 부평구 십정동 317-116번지,단독주택,187.92000000000002
15836,인천광역시 부평구 십정동 317-117번지,단독주택,127.97
15837,인천광역시 부평구 십정동 317-118번지,공동주택,309.9
15838,인천광역시 부평구 십정동 317-119번지,제1종근린생활시설,1293.63
15839,인천광역시 부평구 십정동 317-11번지,제1종근린생활시설,602.73
15840,인천광역시 부평구 십정동 317-120번지,제2종근린생활시설,451.66
15841,인천광역시 부평구 십정동 317-121번지,제1종근린생활시설,361.6
15842,인천광역시 부평구 십정동 317-122번지,단독주택,108.36999999999999
15843,인천광역시 부평구 십정동 317-123번지,제1종근린생활시설,403.34
15844,인천광역시 부평구 십정동 317-124번지,단독주택,113.17999999999999
15845,인천광역시 부평구 십정동 317-127번지,단독주택,199.89000000000001
15846,인천광역시 부평구 십정동 317-128번지,단독주택,435.2
15847,인천광역시 부평구 십정동 317-130번지,단독주택,76.2
15848,인천광역시 부평구 십정동 317-131번지,단독주택,96.83
15849,인천광역시 부평구 십정동 317-132번지,공동주택,615.46
15850,인천광역시 부평구 십정동 317-134번지,단독주택,209.39
15851,인천광역시 부평구 십정동 317-136번지,단독주택,199.44
15852,인천광역시 부평구 십정동 317-137번지,단독주택,199.44
15853,인천광역시 부평구 십정동 317-138번지,단독주택,270.88
15854,인천광역시 부평구 십정동 317-143번지,단독주택,153.39000000000001
15855,인천광역시 부평구 십정동 317-144번지,단독주택,151.2
15856,인천광역시 부평구 십정동 317-145번지,단독주택,219.79
15857,인천광역시 부평구 십정동 317-146번지,단독주택,92.5
15858,인천광역시 부평구 십정동 317-150번지,단독주택,219.15
15859,인천광역시 부평구 십정동 317-151번지,단독주택,172.02
15860,인천광역시 부평구 십정동 317-153번지,단독주택,194.94
15861,인천광역시 부평구 십정동 317-154번지,단독주택,183.24
15862,인천광역시 부평구 십정동 317-155번지,단독주택,195.07
15863,인천광역시 부평구 십정동 317-156번지,단독주택,185.62
15864,인천광역시 부평구 십정동 317-19번지,단독주택,342.71
15865,인천광역시 부평구 십정동 317-20번지,공동주택,437.03
15866,인천광역시 부평구 십정동 317-21번지,단독주택,157.49
15867,인천광역시 부평구 십정동 317-22번지,단독주택,222.62
15868,인천광역시 부평구 십정동 317-25번지,단독주택,81.1
15869,인천광역시 부평구 십정동 317-27번지,단독주택,240.24
15870,인천광역시 부평구 십정동 317-28번지,제1종근린생활시설,86.16
15871,인천광역시 부평구 십정동 317-29번지,단독주택,301.51
15872,인천광역시 부평구 십정동 317-2번지,제1종근린생활시설,441.73
15873,인천광역시 부평구 십정동 317-30번지,단독주택,279.47
15874,인천광역시 부평구 십정동 317-31번지,단독주택,169.29000000000002
15875,인천광역시 부평구 십정동 317-32번지,단독주택,152.34
15876,인천광역시 부평구 십정동 317-33번지,단독주택,226.89
15877,인천광역시 부평구 십정동 317-35번지,단독주택,124.28
15878,인천광역시 부평구 십정동 317-36번지,단독주택,281.43
15879,인천광역시 부평구 십정동 317-37번지,단독주택,329.89
15880,인천광역시 부평구 십정동 317-38번지,공동주택,641.21
15881,인천광역시 부평구 십정동 317-40번지,단독주택,348.88
15882,인천광역시 부평구 십정동 317-41번지,단독주택,302.35
15883,인천광역시 부평구 십정동 317-45번지,단독주택,243.27
15884,인천광역시 부평구 십정동 317-46번지,단독주택,88.7
15885,인천광역시 부평구 십정동 317-47번지,단독주택,265.61
15886,인천광역시 부평구 십정동 317-48번지,단독주택,243.78
15887,인천광역시 부평구 십정동 317-51번지,단독주택,211.17
15888,인천광역시 부평구 십정동 317-52번지,단독주택,75.05
15889,인천광역시 부평구 십정동 317-53번지,단독주택,81.96000000000001
15890,인천광역시 부평구 십정동 317-54번지,단독주택,235.29
15891,인천광역시 부평구 십정동 317-55번지,단독주택,81.96000000000001
15892,인천광역시 부평구 십정동 317-56번지,단독주택,304.3
15893,인천광역시 부평구 십정동 317-59번지,단독주택,322.55
15894,인천광역시 부평구 십정동 317-5번지,단독주택,87.79
15895,인천광역시 부평구 십정동 317-60번지,단독주택,251.69
15896,인천광역시 부평구 십정동 317-61번지,단독주택,258.03
15897,인천광역시 부평구 십정동 317-62번지,단독주택,220.44
15898,인천광역시 부평구 십정동 317-63번지,단독주택,252.42
15899,인천광역시 부평구 십정동 317-64번지,단독주택,252.42
15900,인천광역시 부평구 십정동 317-65번지,단독주택,241.2
15901,인천광역시 부평구 십정동 317-66번지,단독주택,275.14
15902,인천광역시 부평구 십정동 317-67번지,공동주택,329.28
15903,인천광역시 부평구 십정동 317-68번지,단독주택,289.35
15904,인천광역시 부평구 십정동 317-69번지,단독주택,258.42
15905,인천광역시 부평구 십정동 317-6번지,단독주택,491.925
15906,인천광역시 부평구 십정동 317-70번지,단독주택,244.61
15907,인천광역시 부평구 십정동 317-71번지,단독주택,234.04
15908,인천광역시 부평구 십정동 317-72번지,단독주택,221.85
15909,인천광역시 부평구 십정동 317-73번지,단독주택,224.97
15910,인천광역시 부평구 십정동 317-74번지,단독주택,234.86
15911,인천광역시 부평구 십정동 317-75번지,단독주택,332.06
15912,인천광역시 부평구 십정동 317-76번지,단독주택,188.77
15913,인천광역시 부평구 십정동 317-78번지,공동주택,325.28
15914,인천광역시 부평구 십정동 317-79번지,단독주택,331.5
15915,인천광역시 부평구 십정동 317-80번지,단독주택,255.35
15916,인천광역시 부평구 십정동 317-81번지,단독주택,258.95
15917,인천광역시 부평구 십정동 317-82번지,단독주택,245.85
15918,인천광역시 부평구 십정동 317-83번지,단독주택,260.9
15919,인천광역시 부평구 십정동 317-84번지,단독주택,239.61
15920,인천광역시 부평구 십정동 317-85번지,단독주택,280.04
15921,인천광역시 부평구 십정동 317-86번지,단독주택,186.48
15922,인천광역시 부평구 십정동 317-87번지,단독주택,84.6
15923,인천광역시 부평구 십정동 317-88번지,단독주택,81.99
15924,인천광역시 부평구 십정동 317-89번지,단독주택,81.33
15925,인천광역시 부평구 십정동 317-8번지,단독주택,185.815
15926,인천광역시 부평구 십정동 317-90번지,단독주택,74.88
15927,인천광역시 부평구 십정동 317-91번지,공동주택,249.1
15928,인천광역시 부평구 십정동 317-94번지,단독주택,109.95
15929,인천광역시 부평구 십정동 317-95번지,단독주택,69.48
15930,인천광역시 부평구 십정동 317-98번지,공동주택,659.92
15931,인천광역시 부평구 십정동 318-10번지,제2종근린생활시설,423.12
15932,인천광역시 부평구 십정동 318-11번지,단독주택,256.92
15933,인천광역시 부평구 십정동 318-12번지,단독주택,249.85999999999999
15934,인천광역시 부평구 십정동 318-13번지,공동주택,997.43
15935,인천광역시 부평구 십정동 318-14번지,단독주택,260.1
15936,인천광역시 부평구 십정동 318-1번지,단독주택,180.5
15937,인천광역시 부평구 십정동 318-2번지,공동주택,659.84
15938,인천광역시 부평구 십정동 318-4번지,제1종근린생활시설,164.68
15939,인천광역시 부평구 십정동 318-5번지,제2종근린생활시설,339.21
15940,인천광역시 부평구 십정동 318-6번지,단독주택,143.56
15941,인천광역시 부평구 십정동 318-7번지,공동주택,507.64
15942,인천광역시 부평구 십정동 318-7번지,단독주택,128.03
15943,인천광역시 부평구 십정동 318-9번지,제2종근린생활시설,612.85
15944,인천광역시 부평구 십정동 318번지,제1종근린생활시설,153.32
15945,인천광역시 부평구 십정동 319-11번지,단독주택,493.49
15946,인천광역시 부평구 십정동 319-12번지,제1종근린생활시설,445.9
15947,인천광역시 부평구 십정동 319-13번지,단독주택,243.0
15948,인천광역시 부평구 십정동 319-14번지,제1종근린생활시설,2.4
15949,인천광역시 부평구 십정동 319-14번지,제2종근린생활시설,380.1
15950,인천광역시 부평구 십정동 319-1번지,제1종근린생활시설,358.64
15951,인천광역시 부평구 십정동 319-2번지,제2종근린생활시설,1137.73
15952,인천광역시 부평구 십정동 319-3번지,제1종근린생활시설,399.6
15953,인천광역시 부평구 십정동 319-4번지,공동주택,659.6
15954,인천광역시 부평구 십정동 319-6번지,단독주택,382.5
15955,인천광역시 부평구 십정동 319-7번지,단독주택,294.74
15956,인천광역시 부평구 십정동 319-8번지,공동주택,813.28
15957,인천광역시 부평구 십정동 319번지,단독주택,44.96
15958,인천광역시 부평구 십정동 319번지,제1종근린생활시설,849.86
15959,인천광역시 부평구 십정동 320-1번지,공동주택,970.94
15960,인천광역시 부평구 십정동 320-3번지,제1종근린생활시설,876.597
15961,인천광역시 부평구 십정동 320-4번지,공동주택,795.48
15962,인천광역시 부평구 십정동 320번지,제1종근린생활시설,1791.77
15963,인천광역시 부평구 십정동 321번지,판매시설,2738.9
15964,인천광역시 부평구 십정동 322-10번지,단독주택,207.2
15965,인천광역시 부평구 십정동 322-11번지,단독주택,323.6
15966,인천광역시 부평구 십정동 322-12번지,단독주택,228.23
15967,인천광역시 부평구 십정동 322-14번지,단독주택,317.89
15968,인천광역시 부평구 십정동 322-16번지,단독주택,275.96
15969,인천광역시 부평구 십정동 322-17번지,단독주택,231.3
15970,인천광역시 부평구 십정동 322-18번지,단독주택,260.46
15971,인천광역시 부평구 십정동 322-19번지,단독주택,193.42
15972,인천광역시 부평구 십정동 322-1번지,단독주택,272.16
15973,인천광역시 부평구 십정동 322-20번지,단독주택,177.07
15974,인천광역시 부평구 십정동 322-21번지,제1종근린생활시설,139.13
15975,인천광역시 부평구 십정동 322-22번지,제1종근린생활시설,366.38
15976,인천광역시 부평구 십정동 322-23번지,단독주택,199.53
15977,인천광역시 부평구 십정동 322-24번지,제1종근린생활시설,63.0
15978,인천광역시 부평구 십정동 322-25번지,제2종근린생활시설,717.64
15979,인천광역시 부평구 십정동 322-26번지,제1종근린생활시설,375.82
15980,인천광역시 부평구 십정동 322-27번지,제1종근린생활시설,573.86
15981,인천광역시 부평구 십정동 322-2번지,단독주택,236.6
15982,인천광역시 부평구 십정동 322-3번지,단독주택,354.04
15983,인천광역시 부평구 십정동 322-47번지,단독주택,36.99
15984,인천광역시 부평구 십정동 322-4번지,제1종근린생활시설,473.36
15985,인천광역시 부평구 십정동 322-54번지,단독주택,256.37
15986,인천광역시 부평구 십정동 322-5번지,단독주택,50.85
15987,인천광역시 부평구 십정동 322-8번지,단독주택,337.86
15988,인천광역시 부평구 십정동 322-9번지,단독주택,224.19
15989,인천광역시 부평구 십정동 322번지,단독주택,210.3
15990,인천광역시 부평구 십정동 323-10번지,단독주택,192.45
15991,인천광역시 부평구 십정동 323-11번지,단독주택,143.89000000000001
15992,인천광역시 부평구 십정동 323-13번지,공동주택,1234.26
15993,인천광역시 부평구 십정동 323-17번지,단독주택,111.34
15994,인천광역시 부평구 십정동 323-18번지,단독주택,251.84
15995,인천광역시 부평구 십정동 323-19번지,단독주택,258.12
15996,인천광역시 부평구 십정동 323-20번지,단독주택,262.17
15997,인천광역시 부평구 십정동 323-21번지,제1종근린생활시설,470.15
15998,인천광역시 부평구 십정동 323-23번지,단독주택,257.39
15999,인천광역시 부평구 십정동 323-26번지,단독주택,167.5
16000,인천광역시 부평구 십정동 323-28번지,단독주택,154.37
16001,인천광역시 부평구 십정동 323-3번지,단독주택,74.39
16002,인천광역시 부평구 십정동 323-4번지,제1종근린생활시설,196.52
16003,인천광역시 부평구 십정동 323-5번지,단독주택,117.43
16004,인천광역시 부평구 십정동 323-6번지,단독주택,76.905
16005,인천광역시 부평구 십정동 323-7번지,단독주택,197.87
16006,인천광역시 부평구 십정동 323-8번지,단독주택,241.32
16007,인천광역시 부평구 십정동 323-9번지,단독주택,284.85
16008,인천광역시 부평구 십정동 323번지,단독주택,230.14000000000001
16009,인천광역시 부평구 십정동 324-10번지,단독주택,314.12
16010,인천광역시 부평구 십정동 324-12번지,제1종근린생활시설,499.82
16011,인천광역시 부평구 십정동 324-13번지,단독주택,445.49
16012,인천광역시 부평구 십정동 324-15번지,단독주택,204.99
16013,인천광역시 부평구 십정동 324-16번지,공동주택,659.88
16014,인천광역시 부평구 십정동 324-17번지,공동주택,507.97
16015,인천광역시 부평구 십정동 324-18번지,공동주택,424.24
16016,인천광역시 부평구 십정동 324-19번지,단독주택,167.73999999999998
16017,인천광역시 부평구 십정동 324-20번지,단독주택,80.55
16018,인천광역시 부평구 십정동 324-21번지,단독주택,78.75
