대지위치,주용도코드명,연면적
인천광역시 부평구 부평동 182-72번지,제2종근린생활시설,565.61
인천광역시 부평구 부평동 182-74번지,공동주택,328.43
인천광역시 부평구 부평동 182-75번지,공동주택,328.43
인천광역시 부평구 부평동 182-76번지,제1종근린생활시설,148.95
인천광역시 부평구 부평동 182-7번지,단독주택,59.55
인천광역시 부평구 부평동 182-83번지,공동주택,1509.04
인천광역시 부평구 부평동 182-8번지,제2종근린생활시설,1264.69
인천광역시 부평구 부평동 183-113번지,단독주택,493.7
인천광역시 부평구 부평동 185-107번지,단독주택,159.01
인천광역시 부평구 부평동 185-110번지,공동주택,651.75
인천광역시 부평구 부평동 185-118번지,제2종근린생활시설,1094.23
인천광역시 부평구 부평동 185-127번지,단독주택,154.74
인천광역시 부평구 부평동 185-128번지,단독주택,129.12
인천광역시 부평구 부평동 185-129번지,제2종근린생활시설,82.86
인천광역시 부평구 부평동 185-159번지,제1종근린생활시설,735.59
인천광역시 부평구 부평동 185-161번지,제2종근린생활시설,197.72
인천광역시 부평구 부평동 185-18번지,제2종근린생활시설,84.0
인천광역시 부평구 부평동 185-19번지,제1종근린생활시설,130.11
인천광역시 부평구 부평동 185-1번지,의료시설,1592.66
인천광역시 부평구 부평동 185-20번지,제1종근린생활시설,167.32
인천광역시 부평구 부평동 185-21번지,제2종근린생활시설,405.82
인천광역시 부평구 부평동 185-23번지,제1종근린생활시설,319.54
인천광역시 부평구 부평동 185-24번지,제1종근린생활시설,472.14
인천광역시 부평구 부평동 185-25번지,제2종근린생활시설,872.34
인천광역시 부평구 부평동 185-28번지,제1종근린생활시설,459.41
인천광역시 부평구 부평동 185-2번지,제2종근린생활시설,360.04
인천광역시 부평구 부평동 185-33번지,제2종근린생활시설,164.04
인천광역시 부평구 부평동 185-36번지,단독주택,7.18
인천광역시 부평구 부평동 185-38번지,단독주택,6.21
인천광역시 부평구 부평동 185-41번지,업무시설,2987.44
인천광역시 부평구 부평동 185-45번지,단독주택,75.0
인천광역시 부평구 부평동 185-45번지,제1종근린생활시설,55.54
인천광역시 부평구 부평동 185-46번지,공동주택,1950.13
인천광역시 부평구 부평동 185-48번지,단독주택,104.94
인천광역시 부평구 부평동 185-49번지,제2종근린생활시설,308.63
인천광역시 부평구 부평동 185-50번지,단독주택,8.19
인천광역시 부평구 부평동 185-52번지,제2종근린생활시설,1876.4
인천광역시 부평구 부평동 185-53번지,제2종근린생활시설,466.08
인천광역시 부평구 부평동 185-55번지,제2종근린생활시설,125.07
인천광역시 부평구 부평동 185-58번지,단독주택,438.06
인천광역시 부평구 부평동 185-58번지,제2종근린생활시설,1147.29
인천광역시 부평구 부평동 185-66번지,제2종근린생활시설,402.28
인천광역시 부평구 부평동 185-6번지,제1종근린생활시설,2992.33
인천광역시 부평구 부평동 185-70번지,제2종근린생활시설,566.04
인천광역시 부평구 부평동 185-72번지,단독주택,675.17
인천광역시 부평구 부평동 185-76번지,업무시설,478.2
인천광역시 부평구 부평동 185-77번지,공동주택,3919.77
인천광역시 부평구 부평동 185-82번지,단독주택,153.01
인천광역시 부평구 부평동 185-88번지,제2종근린생활시설,126.86
인천광역시 부평구 부평동 185-8번지,제1종근린생활시설,22843.42
인천광역시 부평구 부평동 185-96번지,공동주택,525.36
인천광역시 부평구 부평동 185-97번지,제2종근린생활시설,30.31
인천광역시 부평구 부평동 188-10번지,단독주택,212.22
인천광역시 부평구 부평동 188-11번지,단독주택,270.0
인천광역시 부평구 부평동 188-123번지,단독주택,13.75
인천광역시 부평구 부평동 188-1번지,단독주택,3.46
인천광역시 부평구 부평동 188-4번지,공동주택,328.08
인천광역시 부평구 부평동 188-5번지,공동주택,533.67
인천광역시 부평구 부평동 188-7번지,단독주택,111.25
인천광역시 부평구 부평동 188-8번지,공동주택,623.1
인천광역시 부평구 부평동 188-9번지,공동주택,574.82
인천광역시 부평구 부평동 189-10번지,단독주택,162.34
인천광역시 부평구 부평동 189-11번지,공동주택,546.92
인천광역시 부평구 부평동 189-1번지,단독주택,392.34
인천광역시 부평구 부평동 189-2번지,단독주택,1.0
인천광역시 부평구 부평동 189-3번지,공동주택,353.8
인천광역시 부평구 부평동 189-4번지,단독주택,316.85
인천광역시 부평구 부평동 189-6번지,단독주택,162.01
인천광역시 부평구 부평동 189-9번지,공동주택,642.24
인천광역시 부평구 부평동 19-8번지,제2종근린생활시설,491.71
인천광역시 부평구 부평동 190-10번지,단독주택,179.15
인천광역시 부평구 부평동 190-1번지,공동주택,381.84
인천광역시 부평구 부평동 190-2번지,공동주택,558.47
인천광역시 부평구 부평동 190-3번지,단독주택,170.75
인천광역시 부평구 부평동 190-4번지,단독주택,1.98
인천광역시 부평구 부평동 190-5번지,공동주택,446.87
인천광역시 부평구 부평동 190-6번지,공동주택,446.87
인천광역시 부평구 부평동 190-7번지,단독주택,4.92
인천광역시 부평구 부평동 190-8번지,단독주택,151.81
인천광역시 부평구 부평동 190-9번지,단독주택,1.0
인천광역시 부평구 부평동 191-10번지,단독주택,112.32
인천광역시 부평구 부평동 191-11번지,단독주택,121.89
인천광역시 부평구 부평동 191-12번지,공동주택,441.4
인천광역시 부평구 부평동 191-13번지,공동주택,484.78
인천광역시 부평구 부평동 191-14번지,단독주택,254.94
인천광역시 부평구 부평동 191-15번지,단독주택,75.96
인천광역시 부평구 부평동 191-1번지,공동주택,414.83
인천광역시 부평구 부평동 191-2번지,단독주택,176.75
인천광역시 부평구 부평동 191-6번지,단독주택,208.27
인천광역시 부평구 부평동 191-7번지,단독주택,1.0
인천광역시 부평구 부평동 191-8번지,단독주택,176.75
인천광역시 부평구 부평동 191-9번지,단독주택,232.91
인천광역시 부평구 부평동 192-14번지,제2종근린생활시설,578.37
인천광역시 부평구 부평동 192-15번지,제1종근린생활시설,441.25
인천광역시 부평구 부평동 192-1번지,제1종근린생활시설,400.21
인천광역시 부평구 부평동 192-20번지,제1종근린생활시설,369.98
인천광역시 부평구 부평동 192-24번지,제1종근린생활시설,36.57
인천광역시 부평구 부평동 192-27번지,제2종근린생활시설,133.84
인천광역시 부평구 부평동 192-39번지,제2종근린생활시설,82.32
인천광역시 부평구 부평동 192-3번지,제1종근린생활시설,494.1
인천광역시 부평구 부평동 192-41번지,제2종근린생활시설,120.67
인천광역시 부평구 부평동 192-42번지,제1종근린생활시설,219.03
인천광역시 부평구 부평동 192-43번지,제1종근린생활시설,82.62
인천광역시 부평구 부평동 192-44번지,제1종근린생활시설,82.71
인천광역시 부평구 부평동 192-45번지,단독주택,89.24
인천광역시 부평구 부평동 192-46번지,단독주택,99.17
인천광역시 부평구 부평동 192-47번지,단독주택,174.87
인천광역시 부평구 부평동 192-53번지,제1종근린생활시설,560.48
인천광역시 부평구 부평동 192-5번지,단독주택,203.82
인천광역시 부평구 부평동 192-6번지,판매및영업시설,7230.51
인천광역시 부평구 부평동 192-7번지,제1종근린생활시설,1889.92
인천광역시 부평구 부평동 193-10번지,근린생활시설,86.74
인천광역시 부평구 부평동 193-10번지,제2종근린생활시설,121.4
인천광역시 부평구 부평동 193-11번지,제1종근린생활시설,128.26
인천광역시 부평구 부평동 193-13번지,제2종근린생활시설,1558.77
인천광역시 부평구 부평동 193-14번지,제2종근린생활시설,915.92
인천광역시 부평구 부평동 193-15번지,제1종근린생활시설,147.16
인천광역시 부평구 부평동 193-16번지,제2종근린생활시설,761.73
인천광역시 부평구 부평동 193-185번지,단독주택,135.8
인천광역시 부평구 부평동 193-18번지,제2종근린생활시설,3603.6
인천광역시 부평구 부평동 193-19번지,제2종근린생활시설,2508.81
인천광역시 부평구 부평동 193-1번지,제2종근린생활시설,566.663
인천광역시 부평구 부평동 193-21번지,제1종근린생활시설,648.43
인천광역시 부평구 부평동 193-24번지,제2종근린생활시설,199.67
인천광역시 부평구 부평동 193-25번지,제1종근린생활시설,269.37
인천광역시 부평구 부평동 193-27번지,제1종근린생활시설,494.53
인천광역시 부평구 부평동 193-29번지,제2종근린생활시설,1117.17
인천광역시 부평구 부평동 193-31번지,제2종근린생활시설,998.77
인천광역시 부평구 부평동 193-35번지,제2종근린생활시설,976.94
인천광역시 부평구 부평동 193-37번지,제1종근린생활시설,176.67
인천광역시 부평구 부평동 193-38번지,제2종근린생활시설,2.58
인천광역시 부평구 부평동 193-3번지,단독주택,542.45
인천광역시 부평구 부평동 193-57번지,제2종근린생활시설,97.5
인천광역시 부평구 부평동 193-58번지,제1종근린생활시설,94.28
인천광역시 부평구 부평동 193-5번지,제1종근린생활시설,875.7
인천광역시 부평구 부평동 193-64번지,제1종근린생활시설,947.2
인천광역시 부평구 부평동 193-68번지,제1종근린생활시설,255.58
인천광역시 부평구 부평동 193-6번지,제1종근린생활시설,348.6
인천광역시 부평구 부평동 193-73번지,제2종근린생활시설,1811.61
인천광역시 부평구 부평동 193-78번지,제2종근린생활시설,294.74
인천광역시 부평구 부평동 193-7번지,제2종근린생활시설,1819.28
인천광역시 부평구 부평동 193-8번지,단독주택,787.68
인천광역시 부평구 부평동 194-10번지,제1종근린생활시설,556.22
인천광역시 부평구 부평동 194-11번지,제2종근린생활시설,72.9
인천광역시 부평구 부평동 194-12번지,제2종근린생활시설,130.42
인천광역시 부평구 부평동 194-19번지,제1종근린생활시설,201.24
인천광역시 부평구 부평동 194-23번지,업무시설,21674.74
인천광역시 부평구 부평동 194-5번지,제1종근린생활시설,477.7
인천광역시 부평구 부평동 194-9번지,제2종근린생활시설,887.4
인천광역시 부평구 부평동 197-8번지,단독주택,154.17
인천광역시 부평구 부평동 199-10번지,제2종근린생활시설,367.1
인천광역시 부평구 부평동 199-11번지,제1종근린생활시설,292.83
인천광역시 부평구 부평동 199-12번지,제1종근린생활시설,636.9
인천광역시 부평구 부평동 199-1번지,제1종근린생활시설,1659.555
인천광역시 부평구 부평동 199-20번지,업무시설,8081.55
인천광역시 부평구 부평동 199-24번지,제1종근린생활시설,1932.48
인천광역시 부평구 부평동 199-27번지,제1종근린생활시설,492.85
인천광역시 부평구 부평동 199-29번지,제2종근린생활시설,598.72
인천광역시 부평구 부평동 199-31번지,제1종근린생활시설,253.04
