시도명,시군구명,법정읍면동명,법정리명,본번,부번,기초구역번호,2017,2018,2019
인천광역시,부평구,십정동,,357,14,21455,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,361,2,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,361,5,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,360,0,21455,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,361,6,21455,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,360,1,21455,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,361,8,21455,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,358,14,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,358,15,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,360,13,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,360,12,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,360,14,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,360,11,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,360,10,21455,"1,174,000 원","1,213,000 원","1,253,000 원"
인천광역시,부평구,십정동,,358,31,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,358,30,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,358,29,21455,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,358,16,21455,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,358,17,21455,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,360,15,21455,"1,174,000 원","1,213,000 원","1,253,000 원"
인천광역시,부평구,십정동,,360,21,21455,"1,175,000 원","1,196,000 원","1,218,000 원"
인천광역시,부평구,십정동,,360,16,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,360,20,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,360,19,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,360,17,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,358,32,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,47,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,358,33,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,46,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,358,34,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,358,45,21455,"1,152,000 원","1,190,000 원","1,228,000 원"
인천광역시,부평구,십정동,,358,28,21455,"1,200,000 원","1,234,000 원","1,256,000 원"
인천광역시,부평구,십정동,,358,48,21455,"1,122,000 원","1,162,000 원","1,234,000 원"
인천광역시,부평구,십정동,,360,22,21455,"1,100,000 원","1,140,000 원","1,210,000 원"
인천광역시,부평구,십정동,,360,23,21455,"1,122,000 원","1,162,000 원","1,234,000 원"
인천광역시,부평구,십정동,,360,24,21455,"1,100,000 원","1,140,000 원","1,210,000 원"
인천광역시,부평구,십정동,,360,31,21455,"1,100,000 원","1,140,000 원","1,210,000 원"
인천광역시,부평구,십정동,,360,25,21455,"1,122,000 원","1,162,000 원","1,234,000 원"
인천광역시,부평구,십정동,,360,27,21455,"1,303,000 원","1,339,000 원","1,424,000 원"
인천광역시,부평구,십정동,,360,18,21455,"1,303,000 원","1,339,000 원","1,424,000 원"
인천광역시,부평구,십정동,,358,49,21455,"1,080,000 원","1,110,000 원","1,180,000 원"
인천광역시,부평구,십정동,,358,58,21455,"1,058,000 원","1,087,000 원","1,156,000 원"
인천광역시,부평구,십정동,,358,50,21455,"973,000 원","1,011,000 원","1,074,000 원"
인천광역시,부평구,십정동,,358,59,21455,"1,080,000 원","1,110,000 원","1,180,000 원"
인천광역시,부평구,십정동,,358,51,21455,"1,080,000 원","1,110,000 원","1,180,000 원"
인천광역시,부평구,십정동,,358,60,21455,"1,058,000 원","1,087,000 원","1,156,000 원"
인천광역시,부평구,십정동,,358,52,21455,"1,058,000 원","1,087,000 원","1,156,000 원"
인천광역시,부평구,십정동,,360,34,21455,"1,080,000 원","1,110,000 원","1,180,000 원"
인천광역시,부평구,십정동,,358,57,21455,"1,058,000 원","1,087,000 원","1,156,000 원"
인천광역시,부평구,십정동,,358,70,21455,"1,080,000 원","1,110,000 원","1,180,000 원"
인천광역시,부평구,십정동,,329,10,21450,"1,111,000 원","1,142,000 원","1,214,000 원"
인천광역시,부평구,십정동,,349,18,21450,"1,080,000 원","1,110,000 원","1,180,000 원"
인천광역시,부평구,십정동,,329,15,21450,"1,111,000 원","1,142,000 원","1,214,000 원"
인천광역시,부평구,십정동,,349,21,21450,"1,265,000 원","1,311,000 원","1,380,000 원"
인천광역시,부평구,십정동,,349,20,21450,"1,030,000 원","1,060,000 원","1,110,000 원"
인천광역시,부평구,십정동,,329,14,21450,"1,028,000 원","1,069,000 원","1,119,000 원"
인천광역시,부평구,십정동,,349,0,21450,"1,030,000 원","1,060,000 원","1,110,000 원"
인천광역시,부평구,십정동,,327,24,21450,"1,028,000 원","1,069,000 원","1,119,000 원"
인천광역시,부평구,십정동,,327,23,21450,"1,050,000 원","1,091,000 원","1,143,000 원"
인천광역시,부평구,십정동,,352,13,21450,"1,380,000 원","1,418,000 원","1,508,000 원"
인천광역시,부평구,십정동,,352,11,21450,"1,613,000 원","1,747,000 원","1,836,000 원"
인천광역시,부평구,십정동,,327,22,21450,"1,564,000 원","1,630,000 원","1,729,000 원"
인천광역시,부평구,십정동,,327,17,21450,"1,183,000 원","1,224,000 원","1,264,000 원"
인천광역시,부평구,십정동,,352,2,21450,"1,160,000 원","1,200,000 원","1,240,000 원"
인천광역시,부평구,십정동,,352,32,21450,"1,146,000 원","1,197,000 원","1,237,000 원"
인천광역시,부평구,십정동,,327,30,21450,"1,160,000 원","1,200,000 원","1,240,000 원"
인천광역시,부평구,십정동,,352,1,21450,"1,160,000 원","1,200,000 원","1,240,000 원"
인천광역시,부평구,십정동,,327,14,21450,"1,146,000 원","1,197,000 원","1,237,000 원"
인천광역시,부평구,십정동,,352,0,21450,"1,160,000 원","1,200,000 원","1,240,000 원"
인천광역시,부평구,십정동,,327,34,21450,"1,146,000 원","1,197,000 원","1,237,000 원"
인천광역시,부평구,십정동,,327,12,21450,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,326,12,21450,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,326,11,21450,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,327,11,21450,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,326,10,21450,"1,067,000 원","1,104,000 원","1,140,000 원"
인천광역시,부평구,십정동,,327,33,21450,"1,067,000 원","1,104,000 원","1,140,000 원"
인천광역시,부평구,십정동,,326,1,21450,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,353,0,21450,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,326,13,21450,"1,140,000 원","1,178,000 원","1,216,000 원"
인천광역시,부평구,십정동,,353,2,21450,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,357,3,21455,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,358,0,21455,"1,162,000 원","1,201,000 원","1,240,000 원"
인천광역시,부평구,십정동,,357,4,21455,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,358,1,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,358,2,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,357,16,21455,"1,174,000 원","1,213,000 원","1,253,000 원"
인천광역시,부평구,십정동,,358,3,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,357,13,21455,"1,174,000 원","1,213,000 원","1,253,000 원"
인천광역시,부평구,십정동,,358,6,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,7,21455,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,358,8,21455,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,358,9,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,358,5,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,22,21455,"1,091,000 원","1,122,000 원","1,142,000 원"
인천광역시,부평구,십정동,,358,24,21455,"1,070,000 원","1,100,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,21,21455,"1,128,000 원","1,154,000 원","1,191,000 원"
인천광역시,부평구,십정동,,358,25,21455,"1,175,000 원","1,196,000 원","1,218,000 원"
인천광역시,부평구,십정동,,358,20,21455,"937,000 원","974,700 원","1,020,000 원"
인천광역시,부평구,십정동,,358,19,21455,"1,019,000 원","1,048,000 원","1,097,000 원"
인천광역시,부평구,십정동,,358,18,21455,"1,008,000 원","1,027,000 원","1,075,000 원"
인천광역시,부평구,십정동,,358,39,21455,"937,000 원","974,700 원","1,097,000 원"
인천광역시,부평구,십정동,,358,38,21455,"1,008,000 원","1,027,000 원","1,075,000 원"
인천광역시,부평구,십정동,,358,42,21455,"937,000 원","974,700 원","1,020,000 원"
인천광역시,부평구,십정동,,358,26,21455,"998,400 원","1,016,000 원","1,064,000 원"
인천광역시,부평구,십정동,,358,43,21455,"1,019,000 원","1,048,000 원","1,097,000 원"
인천광역시,부평구,십정동,,358,27,21455,"998,400 원","1,016,000 원","1,064,000 원"
인천광역시,부평구,십정동,,358,44,21455,"1,121,000 원","1,153,000 원","1,207,000 원"
인천광역시,부평구,십정동,,358,41,21455,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,55,21455,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,54,21455,"1,134,000 원","1,165,000 원","1,239,000 원"
인천광역시,부평구,십정동,,358,62,21455,"1,019,000 원","1,048,000 원","1,097,000 원"
인천광역시,부평구,십정동,,358,53,21455,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,358,61,21455,"1,028,000 원","1,058,000 원","1,107,000 원"
인천광역시,부평구,십정동,,358,63,21455,"1,019,000 원","1,048,000 원","1,097,000 원"
인천광역시,부평구,십정동,,358,64,21455,"1,019,000 원","1,048,000 원","1,097,000 원"
인천광역시,부평구,십정동,,329,9,21450,"1,019,000 원","1,048,000 원","1,097,000 원"
인천광역시,부평구,십정동,,329,8,21450,"998,400 원","1,016,000 원","1,064,000 원"
인천광역시,부평구,십정동,,328,12,21450,"998,400 원","1,016,000 원","1,064,000 원"
인천광역시,부평구,십정동,,329,6,21450,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,328,11,21450,"1,008,000 원","1,027,000 원","1,075,000 원"
인천광역시,부평구,십정동,,329,3,21450,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,328,10,21450,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,329,4,21450,"1,040,000 원","1,070,000 원","1,120,000 원"
인천광역시,부평구,십정동,,328,7,21450,"937,000 원","974,700 원","1,020,000 원"
인천광역시,부평구,십정동,,329,0,21450,"1,008,000 원","1,027,000 원","1,075,000 원"
인천광역시,부평구,십정동,,328,5,21450,"998,400 원","1,016,000 원","1,064,000 원"
인천광역시,부평구,십정동,,328,4,21450,"1,039,000 원","1,080,000 원","1,131,000 원"
인천광역시,부평구,십정동,,327,29,21450,"1,050,000 원","1,091,000 원","1,143,000 원"
인천광역시,부평구,십정동,,327,19,21450,"1,028,000 원","1,069,000 원","1,119,000 원"
인천광역시,부평구,십정동,,328,13,21450,"1,060,000 원","1,102,000 원","1,154,000 원"
인천광역시,부평구,십정동,,328,3,21450,"937,000 원","974,700 원","1,020,000 원"
인천광역시,부평구,십정동,,327,32,21450,"1,060,000 원","1,102,000 원","1,154,000 원"
인천광역시,부평구,십정동,,327,16,21450,"1,028,000 원","1,069,000 원","1,119,000 원"
인천광역시,부평구,십정동,,328,9,21450,"937,000 원","974,700 원","1,020,000 원"
인천광역시,부평구,십정동,,328,6,21450,"1,028,000 원","1,069,000 원","1,119,000 원"
인천광역시,부평구,십정동,,328,1,21450,"1,060,000 원","1,102,000 원","1,154,000 원"
인천광역시,부평구,십정동,,327,2,21450,"990,000 원","1,020,000 원","1,070,000 원"
인천광역시,부평구,십정동,,328,0,21450,"920,700 원","969,000 원","1,016,000 원"
인천광역시,부평구,십정동,,327,3,21450,"990,000 원","1,020,000 원","1,070,000 원"
인천광역시,부평구,십정동,,327,8,21450,"980,100 원","1,009,000 원","1,059,000 원"
인천광역시,부평구,십정동,,327,9,21450,"990,000 원","1,020,000 원","1,070,000 원"
인천광역시,부평구,십정동,,327,10,21450,"990,000 원","1,020,000 원","1,070,000 원"
인천광역시,부평구,십정동,,327,1,21450,"990,000 원","1,020,000 원","1,070,000 원"
인천광역시,부평구,십정동,,327,38,21450,"920,700 원","969,000 원","1,016,000 원"
인천광역시,부평구,십정동,,327,0,21450,"920,700 원","969,000 원","1,016,000 원"
인천광역시,부평구,십정동,,325,37,21450,"920,700 원","969,000 원","1,016,000 원"
인천광역시,부평구,십정동,,327,35,21450,"920,700 원","969,000 원","1,016,000 원"
인천광역시,부평구,십정동,,325,38,21450,"960,300 원","989,400 원","1,037,000 원"
인천광역시,부평구,십정동,,327,37,21450,"990,000 원","1,020,000 원","1,070,000 원"
인천광역시,부평구,십정동,,326,0,21450,"1,038,000 원","1,057,000 원","1,086,000 원"
인천광역시,부평구,십정동,,327,4,21450,"969,200 원","998,500 원","1,027,000 원"
인천광역시,부평구,십정동,,327,6,21450,"969,200 원","998,500 원","1,027,000 원"
인천광역시,부평구,십정동,,327,7,21450,"999,900 원","1,030,000 원","1,060,000 원"
인천광역시,부평구,십정동,,325,21,21450,"990,000 원","1,020,000 원","1,050,000 원"
인천광역시,부평구,십정동,,325,19,21450,"990,000 원","1,020,000 원","1,050,000 원"
인천광역시,부평구,십정동,,325,18,21450,"999,900 원","1,030,000 원","1,060,000 원"
인천광역시,부평구,십정동,,325,22,21450,"1,120,000 원","1,138,000 원","1,196,000 원"
인천광역시,부평구,십정동,,325,17,21450,"1,092,000 원","1,144,000 원","1,450,000 원"
인천광역시,부평구,십정동,,325,45,21450,"1,092,000 원","1,144,000 원","1,238,000 원"
인천광역시,부평구,십정동,,325,16,21450,"1,140,000 원","1,194,000 원","1,292,000 원"
인천광역시,부평구,십정동,,325,23,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,15,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,12,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,14,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,13,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,24,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,11,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,325,25,21450,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,263,0,21448,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,262,0,21448,"1,006,000 원","1,057,000 원","1,144,000 원"
인천광역시,부평구,십정동,,251,2,21448,"987,700 원","1,037,000 원","1,122,000 원"
인천광역시,부평구,십정동,,258,2,21448,"1,140,000 원","1,194,000 원","1,292,000 원"
